"","transactionId","city","users","sessions","pageviews"
"2013","2066701","Agra",1,0,0
"2014","2066761","Ahmedabad",1,0,0
"2015","2066791","Pune",1,0,0
"2016","2066811","New Delhi",1,0,0
"2017","2066851","Hyderabad",1,0,0
"2018","2066891","(not set)",1,0,0
"2019","2066901","Navi Mumbai",1,0,0
"2020","2066941","Pimpri-Chinchwad",1,0,0
"2021","2066961","Hyderabad",1,0,0
"2022","2066971","Ahmedabad",1,0,0
"2023","2066981","(not set)",1,0,0
"2024","2067011","Bengaluru",1,0,0
"2025","2067021","Jaipur",1,0,0
"2026","2067041","Jaipur",1,0,0
"2027","2067051","Lucknow",1,0,0
"2028","2067061","Ahmedabad",1,0,0
"2029","2067151","Ahmedabad",1,0,0
"2030","2067181","(not set)",1,0,0
"2031","2067221","Chandigarh",1,0,0
"2032","2067231","Jaipur",1,0,0
"2033","2067261","New Delhi",1,0,0
"2034","2067281","Gurgaon",1,0,0
"2035","2067301","New Delhi",1,0,0
"2036","2067331","Bengaluru",1,0,0
"2037","2067351","Gurgaon",1,0,0
"2038","2067371","New Delhi",1,0,0
"2039","2067381","Faridabad",1,0,0
"2040","2067391","Jaipur",1,0,0
"2041","2067401","Chennai",1,0,0
"2042","2067421","Ahmedabad",1,0,0
"2043","2067421","Mumbai",1,1,0
"2044","2067451","Hyderabad",1,0,0
"2045","2067501","(not set)",1,0,0
"2046","2067511","New Delhi",1,0,0
"2047","2067531","Jamshedpur",1,0,0
"2048","2067541","Ahmedabad",1,0,0
"2049","2067571","Pune",1,0,0
"2050","2067611","Chennai",1,0,0
"2051","2067641","Pimpri-Chinchwad",1,0,0
"2052","2067651","Hyderabad",1,0,0
"2053","2067671","Ahmedabad",1,0,0
"2054","2067681","Chennai",1,0,0
"2055","2067711","(not set)",1,0,0
"2056","2067711","Faridabad",1,0,0
"2057","2067721","Hyderabad",1,0,0
"2058","2067821","Indore",1,0,0
"2059","2067881","(not set)",1,0,0
"2060","2067911","Mumbai",1,0,0
"2061","2067931","Ahmedabad",1,0,0
"2062","2067961","Chennai",1,0,0
"2063","2067971","Mumbai",1,0,0
"2064","2068021","Mumbai",1,0,0
"2065","2068041","Surat",1,0,0
"2066","2068051","Ahmedabad",1,0,0
"2067","2068131","Indore",1,0,0
"2068","2068151","Jaipur",1,0,0
"2069","2068171","New Delhi",1,0,0
"2070","2068181","(not set)",1,0,0
"2071","2068201","Hyderabad",1,0,0
"2072","2068211","Gurgaon",1,0,0
"2073","2068221","Mumbai",1,0,0
"2074","2068241","Surat",1,0,0
"2075","2068261","Greater Noida",1,0,0
"2076","2068291","Ghaziabad",1,0,0
"2077","2068311","(not set)",1,0,0
"2078","2068381","Vijayawada",1,0,0
"2079","2068401","Latur",1,0,0
"2080","2068411","Ahmedabad",1,0,0
"2081","2068461","Jaipur",1,0,0
"2082","2068481","(not set)",1,0,0
"2083","2068491","Ahmedabad",1,0,0
"2084","2068591","Ahmedabad",1,0,0
"2085","2068601","Mumbai",1,0,0
"2086","2068611","Pune",1,0,0
"2087","2068641","Jaipur",1,0,0
"2088","2068651","Ahmedabad",1,0,0
"2089","2068681","Bengaluru",1,0,0
"2090","2068751","Jaipur",1,0,0
"2091","2068771","Ahmedabad",1,0,0
"2092","2068791","Hyderabad",1,0,0
"2093","2068841","(not set)",1,0,0
"2094","2068861","New Delhi",1,0,0
"2095","2068871","Noida",1,0,0
"2096","2068881","Chennai",1,0,0
"2097","2068891","(not set)",1,0,0
"2098","2068961","Ahmedabad",1,0,0
"2099","2069001","(not set)",1,0,0
"2100","2069011","Ahmedabad",1,0,0
"2101","2069041","Jaipur",1,0,0
"2102","2069121","Jodhpur",1,0,0
"2103","2069131","Ahmedabad",1,0,0
"2104","2069141","Jaipur",1,0,0
"2105","2069151","Rohtak",1,0,0
"2106","2069161","Jodhpur",1,0,0
"2107","2069191","Jaipur",1,0,0
"2108","2069261","Udaipur",1,0,0
"2109","2069291","Pune",1,0,0
"2110","2069311","(not set)",1,0,0
"2111","2069321","Ahmedabad",1,0,0
"2112","2069331","Ludhiana",1,0,0
"2113","2069351","Aurangabad",1,0,0
"2114","2069361","Chennai",1,0,0
"2115","2069381","Ahmedabad",1,0,0
"2116","2069401","New Delhi",1,0,0
"2117","2069471","(not set)",1,0,0
"2118","2069511","Chennai",1,0,0
"2119","2069531","Ludhiana",1,0,0
"2120","2069541","Jaipur",1,1,0
"2121","2069551","Gurgaon",1,0,0
"2122","2069561","Pune",1,0,0
"2123","2069611","Chennai",1,0,0
"2124","2069621","(not set)",1,0,0
"2125","2069631","Gurgaon",1,0,0
"2126","2069701","Patna",1,0,0
"2127","2069721","(not set)",1,0,0
"2128","2069821","Gurgaon",1,0,0
"2129","2069931","Chennai",1,0,0
"2130","2069961","Kolkata",1,0,0
"2131","2070011","Chennai",1,0,0
"2132","2070021","Hyderabad",1,0,0
"2133","2070081","Hyderabad",1,0,0
"2134","2070101","Sagar",1,0,0
"2135","2070111","Chennai",1,0,0
"2136","2070121","Indore",1,0,0
"2137","2070201","Mumbai",1,0,0
"2138","2070221","Ahmedabad",1,0,0
"2139","2070251","Pune",1,0,0
"2140","2070281","Chennai",1,0,0
"2141","2070291","Mumbai",1,0,0
"2142","2070301","Jaipur",1,0,0
"2143","2070321","Vadodara",1,0,0
"2144","2070351","(not set)",1,1,0
"2145","2070361","Chennai",1,0,0
"2146","2070371","Bengaluru",1,0,0
"2147","2070401","Hyderabad",1,0,0
"2148","2070451","Ghaziabad",1,0,0
"2149","2070481","(not set)",1,0,0
"2150","2070511","Pune",1,0,0
"2151","2070531","Jaipur",1,0,0
"2152","2070561","Gurgaon",1,0,0
"2153","2070601","Gurgaon",1,0,0
"2154","2070631","Bengaluru",1,0,0
"2155","2070671","Hyderabad",1,0,0
"2156","2070681","Kalyan",1,0,0
"2157","2070691","Ahmedabad",1,0,0
"2158","2070701","Pimpri-Chinchwad",1,0,0
"2159","2070721","Ahmedabad",1,0,0
"2160","2070751","Chennai",1,0,0
"2161","2070771","Chennai",1,0,0
"2162","2070801","Hyderabad",1,0,0
"2163","2070811","(not set)",1,0,0
"2164","2070861","Jaipur",1,0,0
"2165","2070931","Indore",1,0,0
"2166","2070951","Secunderabad",1,0,0
"2167","2070971","(not set)",1,0,0
"2168","2070991","Gurgaon",1,0,0
"2169","2071021","Bengaluru",1,0,0
"2170","2071071","Ahmedabad",1,0,0
"2171","2071081","Indore",1,0,0
"2172","2071091","Bengaluru",1,0,0
"2173","2071161","Mumbai",1,0,0
"2174","2071191","Chennai",1,0,0
"2175","2071201","Indore",1,0,0
"2176","2071231","Bengaluru",1,0,0
"2177","2071251","Gandhinagar",1,0,0
"2178","2071261","Hyderabad",1,0,0
"2179","2071271","Ahmedabad",1,0,0
"2180","2071301","Bengaluru",1,0,0
"2181","2071341","(not set)",1,0,0
"2182","2071351","Mumbai",1,0,0
"2183","2071371","Bengaluru",1,0,0
"2184","2071381","Ahmedabad",1,0,0
"2185","2071391","Surat",1,0,0
"2186","2071441","New Delhi",1,0,0
"2187","2071451","Ahmedabad",1,0,0
"2188","2071461","(not set)",1,0,0
"2189","2071471","Ahmedabad",1,0,0
"2190","2071481","Noida",1,0,0
"2191","2071491","Chennai",1,0,0
"2192","2071531","(not set)",1,0,0
"2193","2071551","New Delhi",1,0,0
"2194","2071571","Navi Mumbai",1,0,0
"2195","2071591","Ahmedabad",1,0,0
"2196","2071601","Mumbai",1,0,0
"2197","2071621","Mumbai",1,0,0
"2198","2071631","(not set)",1,0,0
"2199","2071741","Ahmedabad",1,0,0
"2200","2071761","Ahmedabad",1,0,0
"2201","2071781","Hyderabad",1,0,0
"2202","2071791","Jaipur",1,0,0
"2203","2071811","Ahmedabad",1,0,0
"2204","2071831","Meerut",1,0,0
"2205","2071851","Indore",1,0,0
"2206","2071891","Udaipur",1,0,0
"2207","2071901","Chennai",1,0,0
"2208","2071921","Pune",1,0,0
"2209","2071931","Mumbai",1,0,0
"2210","2071941","Kanpur",1,0,0
"2211","2071991","Hyderabad",1,0,0
"2212","2072041","Pimpri-Chinchwad",1,0,0
"2213","2072051","Gandhinagar",1,0,0
"2214","2072061","Jaipur",1,0,0
"2215","2072071","Hyderabad",1,0,0
"2216","2072081","Chennai",1,0,0
"2217","2072141","Bengaluru",1,0,0
"2218","2072151","Hyderabad",1,0,0
"2219","2072171","Hyderabad",1,0,0
"2220","2072181","Bhubaneswar",1,0,0
"2221","2072291","New Delhi",1,0,0
"2222","2072301","Mumbai",1,0,0
"2223","2072311","Ahmedabad",1,0,0
"2224","2072331","(not set)",1,0,0
"2225","2072341","Ahmedabad",1,0,0
"2226","2072421","Bengaluru",1,0,0
"2227","2072431","Ahmedabad",1,0,0
"2228","2072521","Ahmedabad",1,0,0
"2229","2072531","Mumbai",1,0,0
"2230","2072541","Hyderabad",1,0,0
"2231","2072581","Hyderabad",1,1,0
"2232","2072591","Kolkata",1,0,0
"2233","2072601","Chennai",1,0,0
"2234","2072621","New Delhi",1,0,0
"2235","2072661","Chennai",1,0,0
"2236","2072671","Mumbai",1,0,0
"2237","2072701","Jaipur",1,0,0
"2238","2072711","Bengaluru",1,0,0
"2239","2072741","Mehsana",1,0,0
"2240","2072771","Indore",1,0,0
"2241","2072781","Gurgaon",1,0,0
"2242","2072791","Jaipur",1,0,0
"2243","2072801","New Delhi",1,0,0
"2244","2072821","Hyderabad",1,0,0
"2245","2072841","Bengaluru",1,0,0
"2246","2072871","Bengaluru",1,0,0
"2247","2072871","Chennai",1,0,0
"2248","2072881","Gurgaon",1,0,0
"2249","2072891","Lucknow",1,0,0
"2250","2072901","New Delhi",1,0,0
"2251","2072911","Ahmedabad",1,0,0
"2252","2072921","Bengaluru",1,0,0
"2253","2072941","Chittoor",1,0,0
"2254","2072961","Hyderabad",1,0,0
"2255","2072971","Aurangabad",1,0,0
"2256","2072981","Ahmedabad",1,0,0
"2257","2073001","Gurgaon",1,0,0
"2258","2073011","New Delhi",1,0,0
"2259","2073031","New Delhi",1,0,0
"2260","2073051","Chennai",1,0,0
"2261","2073111","Bengaluru",1,0,0
"2262","2073121","(not set)",1,0,0
"2263","2073131","Ahmedabad",1,0,0
"2264","2073141","Gurgaon",1,0,0
"2265","2073161","Ahmedabad",1,0,0
"2266","2073171","Ahmedabad",1,0,0
"2267","2073181","Ahmedabad",1,0,0
"2268","2073191","(not set)",1,0,0
"2269","2073261","Kolkata",1,0,0
"2270","2073301","New Delhi",1,0,0
"2271","2073321","(not set)",1,0,0
"2272","2073351","Chennai",1,0,0
"2273","2073361","Kochi",1,0,0
"2274","2073371","Dombivli",1,0,0
"2275","2073451","Lucknow",1,0,0
"2276","2073541","Jaipur",1,0,0
"2277","2073611","Ahmedabad",1,0,0
"2278","2073621","Ahmedabad",1,0,0
"2279","2073641","Kolkata",1,0,0
"2280","2073671","Gurgaon",1,0,0
"2281","2073691","Mumbai",1,0,0
"2282","2073751","Jaipur",1,0,0
"2283","2073761","Panipat",1,0,0
"2284","2073771","Ahmedabad",1,0,0
"2285","2073771","Jamnagar",1,0,0
"2286","2073811","New Delhi",1,0,0
"2287","2073831","Hyderabad",1,0,0
"2288","2073841","Jalandhar",1,0,0
"2289","2073851","Jamnagar",1,0,0
"2290","2073861","Jaipur",1,0,0
"2291","2073891","Bengaluru",1,0,0
"2292","2073901","Bhubaneswar",1,0,0
"2293","2073911","Ahmedabad",1,0,0
"2294","2073931","Chennai",1,0,0
"2295","2073941","Mumbai",1,0,0
"2296","2073961","Visakhapatnam",1,0,0
"2297","2073971","Hyderabad",1,0,0
"2298","2073981","Ghaziabad",1,0,0
"2299","2074001","Jaipur",1,0,0
"2300","2074021","Bengaluru",1,0,0
"2301","2074071","Gurgaon",1,0,0
"2302","2074091","Ahmedabad",1,0,0
"2303","2074141","Ahmedabad",1,0,0
"2304","2074181","Gurgaon",1,0,0
"2305","2074211","Hyderabad",1,0,0
"2306","2074241","Jodhpur",1,0,0
"2307","2074251","Navi Mumbai",1,0,0
"2308","2074281","(not set)",1,0,0
"2309","2074291","Ahmedabad",1,0,0
"2310","2074311","Ludhiana",1,0,0
"2311","2074341","Hyderabad",1,0,0
"2312","2074361","Udaipur",1,0,0
"2313","2074371","Mumbai",1,0,0
"2314","2074411","Ahmedabad",1,0,0
"2315","2074441","Visakhapatnam",1,0,0
"2316","2074451","Indore",1,0,0
"2317","2074471","Patna",1,0,0
"2318","2074491","Pune",1,0,0
"2319","2074501","Indore",1,0,0
"2320","2074531","New Delhi",1,0,0
"2321","2074581","Jaipur",1,0,0
"2322","2074611","Hyderabad",1,0,0
"2323","2074621","Mumbai",1,0,0
"2324","2074641","Nagpur",1,0,0
"2325","2074661","Pune",1,0,0
"2326","2074671","(not set)",1,0,0
"2327","2074681","Chennai",1,0,0
"2328","2074691","Jaipur",1,0,0
"2329","2074711","Hyderabad",1,0,0
"2330","2074721","(not set)",1,0,0
"2331","2074761","Pune",1,0,0
"2332","2074791","Ahmedabad",1,0,0
"2333","2074811","Indore",1,0,0
"2334","2074881","Noida",1,0,0
"2335","2074901","Chennai",1,0,0
"2336","2074931","Jaipur",1,0,0
"2337","2074941","Noida",1,0,0
"2338","2074981","Bengaluru",1,0,0
"2339","2074991","Amritsar",1,0,0
"2340","2075001","(not set)",1,0,0
"2341","2075011","Hyderabad",1,0,0
"2342","2075021","Ahmedabad",1,0,0
"2343","2075031","Hyderabad",1,0,0
"2344","2075061","Pune",1,0,0
"2345","2075091","Surat",1,0,0
"2346","2075101","(not set)",1,0,0
"2347","2075111","Surat",1,0,0
"2348","2075131","Jaipur",1,0,0
"2349","2075261","Noida",1,0,0
"2350","2075281","Bengaluru",1,0,0
"2351","2075291","Ahmedabad",1,0,0
"2352","2075341","(not set)",1,0,0
"2353","2075341","Bengaluru",1,1,0
"2354","2075351","Ahmedabad",1,0,0
"2355","2075361","Gandhinagar",1,0,0
"2356","2075381","Hyderabad",1,0,0
"2357","2075391","Chennai",1,0,0
"2358","2075401","Jaipur",1,0,0
"2359","2075461","Bengaluru",1,0,0
"2360","2075471","Bhubaneswar",1,0,0
"2361","2075481","Pune",1,0,0
"2362","2075491","Gandhinagar",1,0,0
"2363","2075511","Jaipur",1,0,0
"2364","2075521","Warangal",1,0,0
"2365","2075541","(not set)",1,0,0
"2366","2075571","Ahmedabad",1,0,0
"2367","2075581","Kolkata",1,0,0
"2368","2075611","Jaipur",1,0,0
"2369","2075621","Ahmedabad",1,0,0
"2370","2075631","Gurgaon",1,0,0
"2371","2075661","Rohtak",1,0,0
"2372","2075701","Surat",1,0,0
"2373","2075761","Ahmedabad",1,0,0
"2374","2075781","Navi Mumbai",1,0,0
"2375","2075791","Hyderabad",1,0,0
"2376","2075831","Agra",1,0,0
"2377","2075841","New Delhi",1,0,0
"2378","2075861","(not set)",1,0,0
"2379","2075911","Kolkata",1,0,0
"2380","2075941","Gandhinagar",1,0,0
"2381","2075961","Lucknow",1,1,0
"2382","2075991","Mira Bhayandar",1,0,0
"2383","2076021","Udaipur",1,0,0
"2384","2076051","Hyderabad",1,0,0
"2385","2076071","Indore",1,0,0
"2386","2076081","Pimpri-Chinchwad",1,0,0
"2387","2076091","Gandhinagar",1,0,0
"2388","2076111","Jaipur",1,0,0
"2389","2076121","Lucknow",1,0,0
"2390","2076131","Hyderabad",1,0,0
"2391","2076141","Hyderabad",1,0,0
"2392","2076161","Gandhinagar",1,0,0
"2393","2076191","Kochi",1,0,0
"2394","2076201","Bengaluru",1,0,0
"2395","2076231","Jaipur",1,0,0
"2396","2076241","Gurgaon",1,0,0
"2397","2076301","Lighthorne",1,0,0
"2398","2076311","Hyderabad",1,0,0
"2399","2076331","(not set)",1,0,0
"2400","2076391","Gurgaon",1,0,0
"2401","2076401","Hyderabad",1,0,0
"2402","2076411","Chennai",1,0,0
"2403","2076451","(not set)",1,0,0
"2404","2076461","Gurgaon",1,0,0
"2405","2076471","Pune",1,0,0
"2406","2076611","Mumbai",1,0,0
"2407","2076631","Jaipur",1,0,0
"2408","2076641","Chennai",1,0,0
"2409","2076651","Hyderabad",1,0,0
"2410","2076671","Pimpri-Chinchwad",1,0,0
"2411","2076681","Pune",1,0,0
"2412","2076691","Jaipur",1,0,0
"2413","2076751","Mumbai",1,0,0
"2414","2076821","(not set)",1,0,0
"2415","2076841","Hyderabad",1,0,0
"2416","2076861","Mumbai",1,0,0
"2417","2076871","Jaipur",1,0,0
"2418","2076881","Hyderabad",1,0,0
"2419","2076891","Bengaluru",1,0,0
"2420","2076901","Bengaluru",1,0,0
"2421","2076941","Ahmedabad",1,0,0
"2422","2076981","Ahmedabad",1,0,0
"2423","2077001","Ahmedabad",1,0,0
"2424","2077021","Secunderabad",1,0,0
"2425","2077031","Patna",1,0,0
"2426","2077041","Jaipur",1,0,0
"2427","2077061","Navi Mumbai",1,0,0
"2428","2077141","Chandigarh",1,0,0
"2429","2077151","(not set)",1,0,0
"2430","2077251","Chennai",1,0,0
"2431","2077271","Aurangabad",1,0,0
"2432","2077331","Bengaluru",1,0,0
"2433","2077351","(not set)",1,0,0
"2434","2077421","Gurgaon",1,0,0
"2435","2077441","Puducherry",1,0,0
"2436","2077451","Essen",1,0,0
"2437","2077471","Ahmedabad",1,0,0
"2438","2077481","Ahmedabad",1,0,0
"2439","2077491","Hyderabad",1,0,0
"2440","2077501","Mumbai",1,0,0
"2441","2077521","Jaipur",1,0,0
"2442","2077531","New Delhi",1,0,0
"2443","2077541","Faridabad",1,0,0
"2444","2077561","Durgapur",1,0,0
"2445","2077611","Bikaner",1,0,0
"2446","2077631","Secunderabad",1,0,0
"2447","2077681","Indore",1,0,0
"2448","2077691","Mumbai",1,0,0
"2449","2077701","Chennai",1,0,0
"2450","2077731","Jaipur",1,0,0
"2451","2077751","Bengaluru",1,0,0
"2452","2077771","Jaipur",1,0,0
"2453","2077801","New Delhi",1,0,0
"2454","2077811","Hyderabad",1,0,0
"2455","2077821","Jaipur",1,0,0
"2456","2077851","Preston",1,0,0
"2457","2077981","(not set)",1,0,0
"2458","2078001","Germantown",1,0,0
"2459","2078031","Gurgaon",1,0,0
"2460","2078041","Vadodara",1,0,0
"2461","2078061","Meerut",1,0,0
"2462","2078071","Faridabad",1,0,0
"2463","2078081","Kakinada",1,0,0
"2464","2078101","Navi Mumbai",1,0,0
"2465","2078131","Surat",1,0,0
"2466","2078151","Gandhinagar",1,0,0
"2467","2078231","Hyderabad",1,0,0
"2468","2078241","Bhubaneswar",1,0,0
"2469","2078301","New Delhi",1,0,0
"2470","2078311","Gurgaon",1,0,0
"2471","2078321","Hyderabad",1,0,0
"2472","2078341","Jaipur",1,0,0
"2473","2078351","Ahmedabad",1,0,0
"2474","2078381","Ahmedabad",1,0,0
"2475","2078391","(not set)",1,0,0
"2476","2078401","New Delhi",1,0,0
"2477","2078531","Vadodara",1,0,0
"2478","2078541","Patna",1,0,0
"2479","2078551","Coimbatore",1,0,0
"2480","2078571","Chennai",1,0,0
"2481","2078591","Patna",1,0,0
"2482","2078631","(not set)",1,0,0
"2483","2078651","Udaipur",1,0,0
"2484","2078671","Ahmedabad",1,0,0
"2485","2078701","(not set)",1,0,0
"2486","2078711","Mumbai",1,0,0
"2487","2078741","Bengaluru",1,0,0
"2488","2078771","(not set)",1,0,0
"2489","2078791","Jaipur",1,0,0
"2490","2078801","Gurgaon",1,0,0
"2491","2078811","Mumbai",1,0,0
"2492","2078821","Pune",1,0,0
"2493","2078831","Bengaluru",1,0,0
"2494","2078851","Jaipur",1,0,0
"2495","2078861","Greater Noida",1,0,0
"2496","2078881","Hyderabad",1,0,0
"2497","2078901","New Delhi",1,0,0
"2498","2078911","(not set)",1,0,0
"2499","2078921","Ahmedabad",1,0,0
"2500","2078931","New Delhi",1,0,0
"2501","2078951","Indore",1,0,0
"2502","2078961","Chennai",1,0,0
"2503","2078971","Ahmedabad",1,0,0
"2504","2079051","Bengaluru",1,0,0
"2505","2079071","Bengaluru",1,0,0
"2506","2079081","Chennai",1,0,0
"2507","2079091","Pimpri-Chinchwad",1,0,0
"2508","2079121","Pune",1,0,0
"2509","2079141","(not set)",1,0,0
"2510","2079151","Essen",1,0,0
"2511","2079181","Chennai",1,0,0
"2512","2079201","Bengaluru",1,0,0
"2513","2079211","Mehsana",1,0,0
"2514","2079231","Mumbai",1,0,0
"2515","2079261","(not set)",1,0,0
"2516","2079271","Kolkata",1,0,0
"2517","2079281","Pune",1,0,0
"2518","2079291","Chandigarh",1,0,0
"2519","2079301","Bengaluru",1,0,0
"2520","2079341","Ahmedabad",1,0,0
"2521","2079361","Chennai",1,0,0
"2522","2079381","(not set)",1,0,0
"2523","2079411","Jaipur",1,0,0
"2524","2079421","Ahmedabad",1,0,0
"2525","2079441","Ahmedabad",1,0,0
"2526","2079451","Chennai",1,0,0
"2527","2079481","Madurai",1,0,0
"2528","2079501","Udaipur",1,0,0
"2529","2079511","(not set)",1,0,0
"2530","2079521","Kolkata",1,0,0
"2531","2079571","Pune",1,0,0
"2532","2079621","Jaipur",1,0,0
"2533","2079631","(not set)",1,0,0
"2534","2079651","Jaipur",1,0,0
"2535","2079661","Chennai",1,0,0
"2536","2079711","(not set)",1,0,0
"2537","2079721","Navi Mumbai",1,0,0
"2538","2079741","Gurgaon",1,0,0
"2539","2079791","Ahmedabad",1,0,0
"2540","2079811","New Delhi",1,0,0
"2541","2079821","Bhopal",1,0,0
"2542","2079841","Chennai",1,0,0
"2543","2079851","Hyderabad",1,0,0
"2544","2079891","Chennai",1,0,0
"2545","2079941","New Delhi",1,0,0
"2546","2079971","Noida",1,0,0
"2547","2079981","Hyderabad",1,0,0
"2548","2080001","Bengaluru",1,0,0
"2549","2080031","Surat",1,0,0
"2550","2080051","Ahmedabad",1,0,0
"2551","2080061","Bengaluru",1,0,0
"2552","2080181","Gurgaon",1,0,0
"2553","2080191","Mumbai",1,0,0
"2554","2080221","Chennai",1,0,0
"2555","2080251","Mehsana",1,0,0
"2556","2080261","Bengaluru",1,0,0
"2557","2080281","Mumbai",1,0,0
"2558","2080291","Kochi",1,0,0
"2559","2080301","Visakhapatnam",1,0,0
"2560","2080311","Bengaluru",1,0,0
"2561","2080361","New Delhi",1,0,0
"2562","2080371","Pimpri-Chinchwad",1,0,0
"2563","2080421","Indore",1,0,0
"2564","2080491","(not set)",1,0,0
"2565","2080671","Chennai",1,0,0
"2566","2080691","Patna",1,0,0
"2567","2080751","Ludhiana",1,0,0
"2568","2080801","Ahmedabad",1,0,0
"2569","2080841","Chandigarh",1,0,0
"2570","2080871","Ahmedabad",1,0,0
"2571","2080911","Kannur",1,0,0
"2572","2080921","Hyderabad",1,0,0
"2573","2080961","Bengaluru",1,0,0
"2574","2080981","Jaipur",1,0,0
"2575","2081001","Ahmedabad",1,0,0
"2576","2081021","Hyderabad",1,0,0
"2577","2081051","Surat",1,0,0
"2578","2081061","Mira Bhayandar",1,0,0
"2579","2081071","Bhubaneswar",1,0,0
"2580","2081121","Mumbai",1,0,0
"2581","2081131","Pune",1,0,0
"2582","2081171","Patna",1,0,0
"2583","2081201","Ankleshwar",1,0,0
"2584","2081211","Mumbai",1,0,0
"2585","2081251","Hyderabad",1,0,0
"2586","2081291","New Delhi",1,0,0
"2587","2081301","(not set)",1,0,0
"2588","2081321","(not set)",1,0,0
"2589","2081371","Pune",1,0,0
"2590","2081421","Pune",1,0,0
"2591","2081441","Ahmedabad",1,0,0
"2592","2081501","Jaipur",1,0,0
"2593","2081511","Hyderabad",1,0,0
"2594","2081541","Hyderabad",1,0,0
"2595","2081551","Hyderabad",1,0,0
"2596","2081581","(not set)",1,0,0
"2597","2081591","New Delhi",1,0,0
"2598","2081701","(not set)",1,1,0
"2599","2081731","Chennai",1,0,0
"2600","2081741","Ahmedabad",1,0,0
"2601","2081861","Rajkot",1,0,0
"2602","2081871","Jaipur",1,0,0
"2603","2081981","Navi Mumbai",1,0,0
"2604","2082091","Sonipat",1,0,0
"2605","2082111","Mumbai",1,0,0
"2606","2082121","Rajkot",1,0,0
"2607","2082151","Shivamogga",1,0,0
"2608","2082171","Mysuru",1,0,0
"2609","2082261","Hyderabad",1,0,0
"2610","2082351","London",1,0,0
"2611","2082391","New Delhi",1,0,0
"2612","2082421","Bengaluru",1,0,0
"2613","2082431","(not set)",1,0,0
"2614","2082471","Mumbai",1,0,0
"2615","2082481","Rajkot",1,0,0
"2616","2082491","Hyderabad",1,0,0
"2617","2082501","Chennai",1,0,0
"2618","2082571","Lucknow",1,0,0
"2619","2082591","(not set)",1,0,0
"2620","2082641","Jaipur",1,0,0
"2621","2082711","Ahmedabad",1,0,0
"2622","2082751","Vadodara",1,0,0
"2623","2082771","Chennai",1,0,0
"2624","2082791","Noida",1,0,0
"2625","2082821","Mumbai",1,0,0
"2626","2082831","Mumbai",1,0,0
"2627","2082841","Bengaluru",1,0,0
"2628","2082881","Hyderabad",1,0,0
"2629","2082911","Jaipur",1,0,0
"2630","2083011","Mumbai",1,0,0
"2631","2083031","Ahmedabad",1,0,0
"2632","2083041","Noida",1,0,0
"2633","2083091","Hyderabad",1,0,0
"2634","2083131","Bengaluru",1,0,0
"2635","2083131","Hyderabad",1,0,0
"2636","2083131","Mysuru",1,0,0
"2637","2083141","Bengaluru",1,0,0
"2638","2083181","Hyderabad",1,0,0
"2639","2083201","Ahmedabad",1,0,0
"2640","2083231","Indore",1,0,0
"2641","2083271","Pune",1,0,0
"2642","2083281","(not set)",1,0,0
"2643","2083291","Ahmedabad",1,0,0
"2644","2083301","(not set)",1,0,0
"2645","2083331","Lucknow",1,0,0
"2646","2083411","Jaipur",1,0,0
"2647","2083431","Bengaluru",1,0,0
"2648","2083441","Ahmedabad",1,0,0
"2649","2083451","Hyderabad",1,0,0
"2650","2083471","Jaipur",1,0,0
"2651","2083521","Pune",1,0,0
"2652","2083571","Hyderabad",1,0,0
"2653","2083591","Hyderabad",1,0,0
"2654","2083641","Mumbai",1,0,0
"2655","2083651","Mehsana",1,0,0
"2656","2083701","New Delhi",1,0,0
"2657","2083721","Mumbai",1,0,0
"2658","2083741","Gurgaon",1,0,0
"2659","2083781","Mumbai",1,0,0
"2660","2083831","Hyderabad",1,0,0
"2661","2083861","Mumbai",1,0,0
"2662","2083891","Mumbai",1,0,0
"2663","2083901","New Delhi",1,0,0
"2664","2083931","Bengaluru",1,0,0
"2665","2083941","Bengaluru",1,0,0
"2666","2084051","Chennai",1,0,0
"2667","2084081","Chennai",1,0,0
"2668","2084091","Patna",1,0,0
"2669","2084131","Bengaluru",1,0,0
"2670","2084161","Indore",1,1,0
"2671","2084171","Amritsar",1,0,0
"2672","2084181","Visakhapatnam",1,0,0
"2673","2084191","Chandigarh",1,0,0
"2674","2084201","(not set)",1,0,0
"2675","2084211","New Delhi",1,0,0
"2676","2084231","Pune",1,0,0
"2677","2084271","Noida",1,0,0
"2678","2084301","Secunderabad",1,0,0
"2679","2084311","Ahmedabad",1,0,0
"2680","2084321","Hyderabad",1,1,0
"2681","2084331","(not set)",1,0,0
"2682","2084371","Hyderabad",1,0,0
"2683","2084381","(not set)",1,0,0
"2684","2084431","Ahmedabad",1,0,0
"2685","2084441","(not set)",1,0,0
"2686","2084461","New York",1,0,0
"2687","2084471","(not set)",1,0,0
"2688","2084541","(not set)",1,0,0
"2689","2084561","Noida",1,0,0
"2690","2084581","Bengaluru",1,0,0
"2691","2084591","Chennai",1,0,0
"2692","2084611","Kolkata",1,0,0
"2693","2084631","Noida",1,0,0
"2694","2084671","Gurgaon",1,0,0
"2695","2084681","Hyderabad",1,0,0
"2696","2084711","Pune",1,0,0
"2697","2084751","Mumbai",1,0,0
"2698","2084801","(not set)",1,0,0
"2699","2084811","Madurai",1,0,0
"2700","2084821","Latur",1,0,0
"2701","2084851","Gandhinagar",1,0,0
