customer_id,gender,product_title,vehicle_type,make,model,trim,year,Price,city,login_count
21327531,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
4877411,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,meerut,0
21323891,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19390361,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bangalore,0
11990039,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
21215371,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
21331321,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21331211,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21243111,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21329911,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21294551,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19491071,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Hyderabad,0
21121831,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jaipur,0
21202041,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21308041,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Gurgaon,0
21319241,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21136101,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Ambala,0
21330111,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21003801,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,pune,0
14623621,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,mumbai,0
21331261,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
21329511,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21315811,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21196691,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,nadiad,0
20354291,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Shahjahanpur,0
19373731,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,krishnagar,0
21189891,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21282961,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
14573441,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
21337461,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21234461,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21184611,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21336511,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21200521,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21334601,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21082181,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jaipur,0
21333831,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21273551,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21331531,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
6326221,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,2
21065861,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19468581,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,khandwa,0
19534091,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21331361,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21266171,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Mumbai,0
21190771,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21193861,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bhavnagar,0
20217861,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21337301,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21321051,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21310701,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21325091,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21192281,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21330661,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21204171,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
14594441,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,lucknow,0
21303431,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21286371,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21327621,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
17374541,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Bikaner,0
21337411,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jodhpur,0
21334041,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21330191,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21246381,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21293211,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21331931,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21251951,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21323461,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21335391,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jaipur,0
530271,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,surat,0
21301221,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21334561,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
6754901,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ulhasnagar,1
21266511,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21337151,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Ahmedabad,0
20599261,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21324131,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21266731,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21279561,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,mumbai,0
21263641,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,"Gautam Buddha Nagar",0
15513091,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ludhiana,0
19369601,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,jodhpur,0
21336091,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21336221,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21335891,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Ajmer,0
21154281,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21335711,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21142531,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
20964991,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19503921,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jodhpur,0
21207981,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,jaipur,0
21335831,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19028671,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,chennai,0
21208331,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Hazaribagh,0
14486641,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,gurgaon,6
21333031,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21238931,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
20970611,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21288761,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ranip,0
21023191,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21336541,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21239311,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
17643821,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,agra,0
21304281,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,"gautam buddha nagar",0
14449381,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,sirsa,10
21178661,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
17943911,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
12361640,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,surat,0
21248721,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Mumbai,0
21305871,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21336741,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19496951,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21304831,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
20978371,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ghaziabad,0
21333231,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21337881,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jodhpur,0
21245321,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,jamnagar,0
21337771,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19458501,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,mumbai,0
21271441,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
17188281,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Makrana,0
21317371,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21318431,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21292191,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21301061,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
21338511,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
435431,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,faridabad,0
21137491,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
5141091,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bangalore,0
21211081,unknown,"Hero Glamour 125cc 2009",Motorcycle/Bike,hero,glamour,125cc,2009,23000.00,NULL,0
20673331,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
20224211,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Delhi,0
21243201,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21067491,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Nagpur,0
17667961,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Ajmer,0
21337111,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Meerut,0
21288371,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21187671,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,mumbai,0
21278721,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jaipur,0
21302581,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21239651,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,mumbai,0
21264321,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21231161,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Cuddapah,0
21313811,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21277101,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
19617091,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
18529791,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Ahmedabad,0
21216071,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21288361,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21217811,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bangalore,0
20893181,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21335981,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
6149221,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,kolkata,0
21240811,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
19013491,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Bangalore,0
12317669,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Pune,0
21289561,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
14520351,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Kolkata,2
21150381,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,mumbai,0
21322891,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21173211,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Delhi,0
21322851,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
20980401,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Patna,0
21246461,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bhopal,0
21230591,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Mumbai,0
21336061,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21040611,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Puri,0
21237621,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21337621,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21298121,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21289161,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21320571,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21299391,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
19437101,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Mumbai,0
21338191,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21331201,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21293761,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
11879102,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,nagaur,0
21307661,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,City,0
19430981,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bangalore,0
21196241,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
20964781,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Bhopal,0
21255781,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21272931,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
20998161,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
21307541,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21320021,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bhopal,0
21242921,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19520331,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,jaipur,0
21170081,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,tiruvallur,0
21301621,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21328801,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21336431,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21301691,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19438061,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,adalaj,0
19917051,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
19477501,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21250121,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21296151,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21338241,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Durg,0
21334851,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21270701,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Aurangabad,0
21262841,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,jaipur,0
19500411,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Bharuch,0
4374021,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,surat,0
17219391,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Warangal,0
19271291,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Ahmedabad,0
21333851,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21275241,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21238501,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Chennai,0
21135811,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Ambala,0
21333611,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
12365623,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,dewas,1
7032071,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
10781641,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bangalore,2
21302921,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21329231,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
4966141,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Pune,0
20971861,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21253431,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Bangalore,0
21283831,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21335551,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21333111,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21321711,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
14437131,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,kolkata,0
21335211,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
17677351,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,mumbai,0
21290251,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
20975171,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Delhi,0
21272061,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
17527101,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Kolkata,0
21012541,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21303721,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,gorakhpur,0
21310781,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21323391,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21317941,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21265411,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
21197801,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jalgaon,0
20994471,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Patna,0
21314211,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21335311,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21339241,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Patna,0
21338531,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21305931,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,lucknow,0
21243991,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,lucknow,0
21338571,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jabalpur,0
19460311,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,City,0
21252831,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
20217741,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,chennai,0
17464231,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bangalore,0
19535241,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,sholapur,0
21270261,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jaipur,0
21337641,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21279051,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bangalore,0
21335611,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21046381,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,nashik,0
19520061,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,hyderabad,0
21337541,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21337801,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21338761,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
20970191,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21338151,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19453611,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,faridabad,0
11943697,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,beawar,0
21328481,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21131961,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ghaziabad,0
21224191,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19077331,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,kasargode,0
21322371,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21331541,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21326261,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21043091,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Patna,0
17457761,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
12359428,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,delhi,0
21202851,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21240881,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
7645131,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bhiwandi,1
19232181,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,gaya,0
21308741,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21298801,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,mumbai,0
20834741,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21328431,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21326911,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,City,0
21178691,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Jodhpur,0
21280141,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,pune,0
21339411,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21308011,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,bangalore,0
21336721,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
19452471,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Udaipur,0
21297031,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
21338911,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21243681,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,ahmedabad,0
20253861,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,jaipur,0
21332621,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21249171,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21315831,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21295241,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21336321,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21316531,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,Ajmer,0
21338651,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21124401,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,madurai,0
21332121,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21305171,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
21322151,unknown,"New Droom Branded Helmet - Ascone",Helmet,,,,,750.00,NULL,0
