,date,transactionId,daysSinceLastSession,browser,users,sessions,pageviews
2028,17-03-2017,1819251,0,Chrome,1,0,0
2029,17-03-2017,1819261,0,Chrome,1,0,0
2030,17-03-2017,1819301,0,Chrome,1,0,0
2031,17-03-2017,1819311,0,Firefox,1,0,0
2032,17-03-2017,1819321,16,Chrome,1,0,0
2033,17-03-2017,1819381,0,Firefox,1,0,0
2034,17-03-2017,1819391,0,Chrome,1,0,0
2035,17-03-2017,1819401,0,Android Webview,1,0,0
2036,17-03-2017,1819421,0,Firefox,1,0,0
2037,17-03-2017,1819441,0,Chrome,1,0,0
2038,17-03-2017,1819481,0,Firefox,1,0,0
2039,17-03-2017,1819491,3,Chrome,1,0,0
2040,17-03-2017,1819501,0,Android Webview,1,0,0
2041,17-03-2017,1819511,58,Firefox,1,0,0
2042,17-03-2017,1819541,0,Chrome,1,0,0
2043,17-03-2017,1819581,0,Android Webview,1,0,0
2044,17-03-2017,1819611,0,Firefox,1,0,0
2045,17-03-2017,1819641,0,Chrome,1,0,0
2046,17-03-2017,1819651,0,Chrome,1,0,0
2047,17-03-2017,1819671,0,Chrome,1,0,0
2048,17-03-2017,1819701,29,Firefox,1,0,0
2049,17-03-2017,1819741,0,Chrome,1,0,0
2050,17-03-2017,1819791,0,Firefox,1,0,0
2051,17-03-2017,1819851,0,Chrome,1,0,0
2052,17-03-2017,1819881,0,Chrome,1,0,0
2053,17-03-2017,1819891,0,Chrome,1,0,0
2054,17-03-2017,1819941,84,Chrome,1,0,0
2055,17-03-2017,1819951,0,Firefox,1,0,0
2056,17-03-2017,1819991,0,Chrome,1,0,0
2057,17-03-2017,1820011,0,Chrome,1,0,0
2058,17-03-2017,1820051,0,Safari,1,0,0
2059,17-03-2017,1820081,0,Chrome,1,0,0
2060,17-03-2017,1820091,0,Chrome,1,1,0
2061,17-03-2017,1820121,0,Chrome,1,0,0
2062,17-03-2017,1820161,0,Chrome,1,0,0
2063,17-03-2017,1820171,0,Chrome,1,0,0
2064,17-03-2017,1820181,0,Firefox,1,0,0
2065,17-03-2017,1820211,0,Chrome,1,0,0
2066,17-03-2017,1820221,0,Chrome,1,0,0
2067,17-03-2017,1820231,0,Firefox,1,0,0
2068,17-03-2017,1820261,0,Firefox,1,0,0
2069,17-03-2017,1820291,0,Firefox,1,0,0
2070,17-03-2017,1820321,0,Chrome,1,0,0
2071,17-03-2017,1820331,0,Firefox,1,0,0
2072,17-03-2017,1820341,0,Chrome,1,0,0
2073,17-03-2017,1820351,0,Chrome,1,0,0
2074,17-03-2017,1820361,0,Chrome,1,0,0
2075,17-03-2017,1820401,0,Android Webview,1,0,0
2076,17-03-2017,1820411,0,Chrome,1,0,0
2077,17-03-2017,1820431,0,Chrome,1,0,0
2078,17-03-2017,1820441,0,UC Browser,1,0,0
2079,17-03-2017,1820461,0,Firefox,1,0,0
2080,17-03-2017,1820481,0,Firefox,1,0,0
2081,17-03-2017,1820491,0,Chrome,1,0,0
2082,17-03-2017,1820501,0,Chrome,1,0,0
2083,17-03-2017,1820591,0,Chrome,1,0,0
2084,17-03-2017,1820601,0,Firefox,1,0,0
2085,17-03-2017,1820631,0,Chrome,1,0,0
2086,17-03-2017,1820651,0,Chrome,1,0,0
2087,17-03-2017,1820681,0,Android Webview,1,0,0
2088,17-03-2017,1820691,22,Chrome,1,0,0
2089,17-03-2017,1820721,0,Chrome,1,0,0
2090,17-03-2017,1820731,0,Firefox,1,0,0
2091,17-03-2017,1820791,0,Chrome,1,0,0
2092,17-03-2017,1820841,2,Chrome,1,0,0
2093,17-03-2017,1820881,0,Chrome,1,0,0
2094,17-03-2017,1820931,0,Firefox,1,0,0
2095,17-03-2017,1820961,0,Chrome,1,0,0
2096,17-03-2017,1820971,0,Chrome,1,0,0
2097,17-03-2017,1820981,0,Chrome,1,0,0
2098,17-03-2017,1821031,0,Chrome,1,0,0
2099,17-03-2017,1821091,0,Firefox,1,0,0
2100,17-03-2017,1821121,0,Firefox,1,0,0
2101,17-03-2017,1821131,0,Firefox,1,0,0
2102,17-03-2017,1821171,0,Chrome,1,0,0
2103,17-03-2017,1821201,0,Chrome,1,0,0
2104,17-03-2017,1821231,0,Firefox,1,0,0
2105,17-03-2017,1821281,0,Chrome,1,0,0
2106,17-03-2017,1821331,0,Firefox,1,0,0
2107,17-03-2017,1821381,0,Chrome,1,0,0
2108,17-03-2017,1821401,0,Chrome,1,0,0
2109,17-03-2017,1821421,2,Chrome,1,0,0
2110,17-03-2017,1821431,0,Android Webview,1,0,0
2111,17-03-2017,1821441,0,Firefox,1,0,0
2112,17-03-2017,1821481,0,Chrome,1,0,0
2113,17-03-2017,1821521,0,Firefox,1,0,0
2114,17-03-2017,1821581,0,Chrome,1,0,0
2115,17-03-2017,1821601,6,Firefox,1,0,0
2116,17-03-2017,1821651,0,Chrome,1,0,0
2117,17-03-2017,1821671,0,Firefox,1,0,0
2118,17-03-2017,1821801,0,Chrome,1,0,0
2119,17-03-2017,1821871,0,Chrome,1,0,0
2120,17-03-2017,1821881,0,Firefox,1,0,0
2121,17-03-2017,1821901,0,Chrome,1,0,0
2122,17-03-2017,1822061,0,Firefox,1,0,0
2123,17-03-2017,1822071,0,Firefox,1,0,0
2124,17-03-2017,1822091,0,Chrome,1,0,0
2125,17-03-2017,1822171,0,UC Browser,1,0,0
2126,17-03-2017,1822201,0,Firefox,1,0,0
2127,17-03-2017,1822231,0,Chrome,1,0,0
2128,17-03-2017,1822241,0,Firefox,1,0,0
2129,17-03-2017,1822261,0,Chrome,1,0,0
2130,17-03-2017,1822281,0,Safari,1,0,0
2131,17-03-2017,1822321,0,Chrome,1,0,0
2132,17-03-2017,1822341,0,Internet Explorer,1,0,0
2133,17-03-2017,1822371,0,Firefox,1,0,0
2134,17-03-2017,1822471,0,Firefox,1,0,0
2135,17-03-2017,1822501,0,Android Webview,1,0,0
2136,17-03-2017,1822561,0,Chrome,1,0,0
2137,17-03-2017,1822571,0,Internet Explorer,1,0,0
2138,17-03-2017,1822581,0,Firefox,1,0,0
2139,17-03-2017,1822591,29,Firefox,1,0,0
2140,17-03-2017,1822601,15,Firefox,1,0,0
2141,17-03-2017,1822661,0,Chrome,1,0,0
2142,17-03-2017,1822671,0,Internet Explorer,1,0,0
2143,17-03-2017,1822691,0,Chrome,1,0,0
2144,17-03-2017,1822721,0,Chrome,1,0,0
2145,17-03-2017,1822761,0,Chrome,1,0,0
2146,17-03-2017,1822871,0,Chrome,1,0,0
2147,17-03-2017,1822891,0,Chrome,1,0,0
2148,17-03-2017,1822921,0,Chrome,1,0,0
2149,17-03-2017,1823031,0,Chrome,1,0,0
2150,17-03-2017,1823041,0,Firefox,1,0,0
2151,17-03-2017,1823051,0,Firefox,1,0,0
2152,17-03-2017,1823101,0,Firefox,1,0,0
2153,17-03-2017,1823131,0,Chrome,1,0,0
2154,17-03-2017,1823181,29,Firefox,1,0,0
2155,17-03-2017,1823191,0,Chrome,1,0,0
2156,17-03-2017,1823221,0,Chrome,1,0,0
2157,17-03-2017,1823231,0,Chrome,1,0,0
2158,17-03-2017,1823261,29,Chrome,1,0,0
2159,17-03-2017,1823311,0,Chrome,1,0,0
2160,17-03-2017,1823351,0,Chrome,1,0,0
2161,17-03-2017,1823361,0,Firefox,1,0,0
2162,17-03-2017,1823401,0,Firefox,1,0,0
2163,17-03-2017,1823431,0,Chrome,1,0,0
2164,17-03-2017,1823461,0,Firefox,1,0,0
2165,17-03-2017,1823471,0,Firefox,1,0,0
2166,17-03-2017,1823501,0,Firefox,1,0,0
2167,17-03-2017,1823541,0,Chrome,1,0,0
2168,17-03-2017,1823551,0,Chrome,1,0,0
2169,17-03-2017,1823671,0,Android Webview,1,0,0
2170,17-03-2017,1823701,2,Chrome,1,0,0
2171,17-03-2017,1823771,0,Firefox,1,0,0
2172,17-03-2017,1823801,0,Firefox,1,0,0
2173,17-03-2017,1823821,0,Chrome,1,0,0
2174,17-03-2017,1823941,0,Chrome,1,0,0
2175,17-03-2017,1823951,0,Chrome,1,0,0
2176,17-03-2017,1824031,0,Chrome,1,0,0
2177,17-03-2017,1824041,0,Firefox,1,0,0
2178,17-03-2017,1824071,0,Safari,1,0,0
2179,17-03-2017,1824081,23,Chrome,1,0,0
2180,17-03-2017,1824091,0,Chrome,1,0,0
2181,17-03-2017,1824101,0,Chrome,1,0,0
2182,17-03-2017,1824251,0,Firefox,1,0,0
2183,17-03-2017,1824261,31,Chrome,1,0,0
2184,17-03-2017,1824341,0,Chrome,1,0,0
2185,17-03-2017,1824351,0,Chrome,1,1,0
2186,17-03-2017,1824351,15,Chrome,1,0,0
2187,17-03-2017,1824401,0,Chrome,1,0,0
2188,17-03-2017,1824411,0,Chrome,1,0,0
2189,17-03-2017,1824451,0,Chrome,1,0,0
2190,17-03-2017,1824461,0,Chrome,1,0,0
2191,17-03-2017,1824521,0,Safari,1,0,0
2192,17-03-2017,1824541,0,Chrome,1,0,0
2193,17-03-2017,1824561,0,Firefox,1,0,0
2194,17-03-2017,1824611,0,Chrome,1,0,0
2195,17-03-2017,1824641,0,Chrome,1,0,0
2196,17-03-2017,1824751,0,Firefox,1,0,0
2197,17-03-2017,1824801,2,Firefox,1,0,0
2198,17-03-2017,1824811,0,Firefox,1,0,0
2199,17-03-2017,1824821,0,Chrome,1,0,0
2200,17-03-2017,1824831,0,Chrome,1,0,0
2201,17-03-2017,1824881,4,Chrome,1,0,0
2202,17-03-2017,1824891,0,Firefox,1,0,0
2203,17-03-2017,1824921,0,Chrome,1,0,0
2204,17-03-2017,1824951,0,Chrome,1,0,0
2205,17-03-2017,1824971,0,Internet Explorer,1,0,0
2206,17-03-2017,1824981,0,Chrome,1,0,0
2207,17-03-2017,1825091,0,Chrome,1,0,0
2208,17-03-2017,1825121,0,Chrome,1,0,0
2209,17-03-2017,1825141,0,Chrome,1,0,0
2210,17-03-2017,1825161,0,Firefox,1,0,0
2211,17-03-2017,1825181,0,Chrome,1,0,0
2212,17-03-2017,1825211,0,Chrome,1,0,0
2213,17-03-2017,1825251,0,Chrome,1,0,0
2214,17-03-2017,1825321,0,Chrome,1,0,0
2215,17-03-2017,1825341,0,Chrome,1,0,0
2216,17-03-2017,1825361,0,Chrome,1,0,0
2217,17-03-2017,1825421,0,Firefox,1,0,0
2218,17-03-2017,1825451,0,Firefox,1,0,0
2219,17-03-2017,1825511,0,Chrome,1,0,0
2220,17-03-2017,1825541,0,Firefox,1,0,0
2221,17-03-2017,1825551,0,Chrome,1,0,0
2222,17-03-2017,1825581,0,Chrome,1,0,0
2223,17-03-2017,1825621,0,Chrome,1,0,0
2224,17-03-2017,1825671,0,Chrome,1,0,0
2225,17-03-2017,1825701,0,Android Webview,1,0,0
2226,17-03-2017,1825721,0,Android Webview,1,0,0
2227,17-03-2017,1825731,3,Chrome,1,0,0
2228,17-03-2017,1825751,0,Firefox,1,0,0
2229,17-03-2017,1825771,0,Firefox,1,0,0
2230,17-03-2017,1825801,0,Chrome,1,0,0
2231,17-03-2017,1825871,30,Firefox,1,0,0
2232,17-03-2017,1825891,0,Chrome,1,0,0
2233,17-03-2017,1825901,0,Edge,1,0,0
2234,17-03-2017,1826181,0,Chrome,1,0,0
2235,17-03-2017,1826201,0,Firefox,1,0,0
2236,17-03-2017,1826221,0,Firefox,1,0,0
2237,17-03-2017,1826231,0,Firefox,1,0,0
2238,17-03-2017,1826261,0,Firefox,1,0,0
2239,17-03-2017,1826301,0,Firefox,1,0,0
2240,17-03-2017,1826381,0,Chrome,1,0,0
2241,17-03-2017,1826431,0,Firefox,1,0,0
2242,17-03-2017,1826481,3,Android Webview,1,0,0
2243,17-03-2017,1826501,0,Chrome,1,0,0
2244,17-03-2017,1826611,0,Firefox,1,0,0
2245,17-03-2017,1826661,0,Chrome,1,0,0
2246,17-03-2017,1826811,0,Chrome,1,0,0
2247,17-03-2017,1826881,0,Chrome,1,0,0
2248,17-03-2017,1827161,0,Firefox,1,0,0
2249,17-03-2017,1827541,0,Chrome,1,0,0
2250,17-03-2017,1827701,0,Internet Explorer,1,0,0
2251,17-03-2017,1828031,27,Chrome,1,0,0
2252,17-03-2017,1828041,0,Chrome,1,0,0
2253,17-03-2017,1828051,0,Chrome,1,0,0
2254,17-03-2017,1828061,0,Chrome,1,0,0
2255,17-03-2017,1828071,0,Chrome,1,0,0
2256,17-03-2017,1828081,29,Firefox,1,0,0
2257,17-03-2017,1828091,0,Chrome,1,0,0
2258,17-03-2017,1828101,0,Chrome,1,0,0
2259,17-03-2017,1828131,0,Chrome,1,0,0
2260,17-03-2017,1828141,0,Chrome,1,0,0
2261,17-03-2017,1828151,0,Chrome,1,0,0
2262,17-03-2017,1828201,0,Firefox,1,0,0
2263,17-03-2017,1828211,0,Android Browser,1,0,0
2264,17-03-2017,1828231,0,Chrome,1,0,0
2265,17-03-2017,1828241,0,Firefox,1,0,0
2266,17-03-2017,1828251,0,Chrome,1,0,0
2267,17-03-2017,1828261,0,Chrome,1,1,0
2268,17-03-2017,1828291,0,Chrome,1,0,0
2269,17-03-2017,1828291,29,Chrome,1,0,0
2270,17-03-2017,1828301,0,Firefox,1,0,0
2271,17-03-2017,1828331,0,Chrome,1,0,0
2272,17-03-2017,1828371,0,Chrome,1,0,0
2273,17-03-2017,1828401,0,Chrome,1,0,0
2274,17-03-2017,1828451,0,Chrome,1,0,0
2275,17-03-2017,1828481,0,Chrome,1,0,0
2276,17-03-2017,1828491,0,Firefox,1,0,0
2277,17-03-2017,1828521,0,Chrome,1,0,0
2278,17-03-2017,1828591,0,Chrome,1,0,0
2279,17-03-2017,1828611,0,Chrome,1,0,0
2280,17-03-2017,1828621,0,Android Webview,1,0,0
2281,17-03-2017,1828641,0,Chrome,1,0,0
2282,17-03-2017,1828651,0,Chrome,1,0,0
2283,17-03-2017,1828691,0,Chrome,1,0,0
2284,17-03-2017,1828701,0,Chrome,1,0,0
2285,17-03-2017,1828711,0,Chrome,1,0,0
2286,17-03-2017,1828731,0,Firefox,1,0,0
2287,17-03-2017,1828771,0,Firefox,1,0,0
2288,17-03-2017,1828781,0,Edge,1,0,0
2289,17-03-2017,1828801,0,Chrome,1,0,0
2290,17-03-2017,1828811,0,Chrome,1,0,0
2291,17-03-2017,1828851,0,Chrome,1,0,0
2292,17-03-2017,1828871,0,Chrome,1,0,0
2293,17-03-2017,1828881,0,Chrome,1,0,0
2294,17-03-2017,1828901,0,Firefox,1,0,0
2295,17-03-2017,1828911,0,Firefox,1,0,0
2296,17-03-2017,1828961,0,Firefox,1,0,0
2297,17-03-2017,1829011,0,Chrome,1,0,0
2298,17-03-2017,1829071,0,Firefox,1,0,0
2299,17-03-2017,1829081,17,Chrome,1,0,0
2300,17-03-2017,1829121,0,Chrome,1,0,0
2301,17-03-2017,1829191,0,Safari,1,0,0
2302,17-03-2017,1829321,0,Chrome,1,0,0
2303,17-03-2017,1829471,0,Chrome,1,0,0
2304,17-03-2017,1829501,0,Chrome,1,0,0
2305,17-03-2017,1829531,0,Chrome,1,0,0
2306,17-03-2017,1829601,15,Firefox,1,0,0
2307,17-03-2017,1829621,16,Firefox,1,0,0
2308,17-03-2017,1829651,0,Chrome,1,0,0
2309,17-03-2017,1829681,0,Chrome,1,0,0
2310,17-03-2017,1829701,0,Chrome,1,0,0
2311,17-03-2017,1829771,0,Chrome,1,0,0
2312,17-03-2017,1829831,0,Chrome,1,0,0
2313,17-03-2017,1829851,0,Internet Explorer,1,0,0
2314,17-03-2017,1829891,0,Chrome,1,0,0
2315,17-03-2017,1829911,0,Chrome,1,0,0
2316,17-03-2017,1829921,0,Firefox,1,0,0
2317,17-03-2017,1829951,0,Chrome,1,0,0
2318,17-03-2017,1829971,0,Chrome,1,0,0
2319,17-03-2017,1829991,0,Firefox,1,0,0
2320,17-03-2017,1830001,0,Chrome,1,0,0
2321,17-03-2017,1830051,0,Safari,1,0,0
2322,17-03-2017,1830151,0,Android Webview,1,0,0
2323,17-03-2017,1830181,0,Chrome,1,0,0
2324,17-03-2017,1830201,0,Firefox,1,0,0
2325,17-03-2017,1830211,0,Chrome,1,0,0
2326,17-03-2017,1830231,0,Firefox,1,0,0
2327,17-03-2017,1830261,0,Chrome,1,0,0
2328,17-03-2017,1830271,0,Firefox,1,0,0
2329,17-03-2017,1830281,0,Chrome,1,0,0
2330,17-03-2017,1830301,0,Firefox,1,0,0
2331,17-03-2017,1830311,0,Firefox,1,0,0
2332,17-03-2017,1830341,0,Chrome,1,0,0
2333,17-03-2017,1830351,0,Chrome,1,0,0
2334,17-03-2017,1830371,0,Chrome,1,0,0
2335,17-03-2017,1830411,0,Chrome,1,0,0
2336,17-03-2017,1830431,0,Opera,1,0,0
2337,17-03-2017,1830451,0,Chrome,1,0,0
2338,17-03-2017,1830481,0,Chrome,1,0,0
2339,17-03-2017,1830581,30,Chrome,1,0,0
2340,17-03-2017,1830611,0,Chrome,1,0,0
2341,17-03-2017,1830621,0,Chrome,1,0,0
2342,17-03-2017,1830651,0,Chrome,1,0,0
2343,17-03-2017,1830711,0,Chrome,1,0,0
2344,17-03-2017,1830721,0,Chrome,1,0,0
2345,17-03-2017,1830751,0,Chrome,1,0,0
2346,17-03-2017,1830761,0,Chrome,1,0,0
2347,17-03-2017,1830851,0,Chrome,1,0,0
2348,17-03-2017,1830891,0,Chrome,1,0,0
2349,17-03-2017,1830901,0,Chrome,1,0,0
2350,17-03-2017,1830931,0,Chrome,1,0,0
2351,17-03-2017,1830941,0,Chrome,1,0,0
2352,17-03-2017,1830961,0,Firefox,1,0,0
2353,17-03-2017,1830981,0,Chrome,1,0,0
2354,17-03-2017,1831041,2,Chrome,1,0,0
2355,17-03-2017,1831051,0,Chrome,1,0,0
2356,17-03-2017,1831131,0,Chrome,1,0,0
2357,17-03-2017,1831151,0,Android Webview,1,0,0
2358,17-03-2017,1831211,0,Chrome,1,0,0
2359,17-03-2017,1831221,0,Chrome,1,0,0
2360,17-03-2017,1831231,5,Chrome,1,0,0
2361,17-03-2017,1831241,0,Chrome,1,0,0
2362,17-03-2017,1831251,0,Firefox,1,0,0
2363,17-03-2017,1831261,0,Firefox,1,0,0
2364,17-03-2017,1831321,0,Chrome,1,0,0
2365,17-03-2017,1831331,0,Chrome,1,0,0
2366,17-03-2017,1831381,1,Chrome,1,0,0
2367,17-03-2017,1831411,0,Chrome,1,0,0
2368,17-03-2017,1831441,0,Chrome,1,0,0
2369,17-03-2017,1831481,0,Chrome,1,0,0
2370,17-03-2017,1831521,0,Chrome,1,0,0
2371,17-03-2017,1831531,0,Android Webview,1,0,0
2372,17-03-2017,1831591,0,Firefox,1,0,0
2373,17-03-2017,1831621,0,Android Webview,1,0,0
2374,17-03-2017,1831701,4,Chrome,1,0,0
2375,17-03-2017,1831711,0,Chrome,1,0,0
2376,17-03-2017,1831771,0,Firefox,1,0,0
2377,17-03-2017,1831801,0,Android Webview,1,0,0
2378,17-03-2017,1831941,0,Chrome,1,0,0
2379,17-03-2017,1832121,0,Firefox,1,0,0
2380,17-03-2017,1832141,0,Chrome,1,0,0
2381,17-03-2017,1832261,0,Chrome,1,0,0
2382,17-03-2017,1832271,0,UC Browser,1,0,0
2383,17-03-2017,1832541,0,Chrome,1,0,0
2384,17-03-2017,1832571,0,Chrome,1,0,0
2385,17-03-2017,1832591,0,Chrome,1,0,0
2386,17-03-2017,1832611,69,Chrome,1,0,0
2387,17-03-2017,1832661,0,Chrome,1,0,0
2388,17-03-2017,1832681,0,Chrome,1,0,0
2389,17-03-2017,1832691,58,Firefox,1,0,0
2390,17-03-2017,1832761,0,Chrome,1,0,0
2391,17-03-2017,1832811,0,Chrome,1,0,0
2392,17-03-2017,1832851,0,Chrome,1,0,0
2393,17-03-2017,1832861,0,Safari,1,0,0
2394,17-03-2017,1832901,0,Opera,1,0,0
2395,17-03-2017,1832961,0,Chrome,1,0,0
2396,17-03-2017,1832971,0,Chrome,1,0,0
2397,17-03-2017,1833011,0,Firefox,1,0,0
2398,17-03-2017,1833051,0,Chrome,1,0,0
2399,17-03-2017,1833061,0,Chrome,1,0,0
2400,17-03-2017,1833081,0,Firefox,1,0,0
2401,17-03-2017,1833121,0,Chrome,1,0,0
2402,17-03-2017,1833131,0,Chrome,1,0,0
2403,17-03-2017,1833141,0,Chrome,1,0,0
2404,17-03-2017,1833151,0,Chrome,1,0,0
2405,17-03-2017,1833171,0,Chrome,1,0,0
2406,17-03-2017,1833191,0,Chrome,1,0,0
2407,17-03-2017,1833211,0,Chrome,1,0,0
2408,17-03-2017,1833241,0,Chrome,1,0,0
2409,17-03-2017,1833301,0,UC Browser,1,0,0
2410,17-03-2017,1833391,0,Firefox,1,0,0
2411,17-03-2017,1833491,0,Chrome,1,0,0
2412,17-03-2017,1833501,0,Chrome,1,0,0
2413,17-03-2017,1833521,0,Chrome,1,0,0
2414,17-03-2017,1833561,0,Chrome,1,0,0
2415,17-03-2017,1833601,0,Firefox,1,0,0
2416,17-03-2017,1833621,0,Chrome,1,0,0
2417,17-03-2017,1833731,1,Firefox,1,0,0
2418,17-03-2017,1833761,0,Chrome,1,0,0
2419,17-03-2017,1833771,0,Chrome,1,0,0
2420,17-03-2017,1833781,0,Firefox,1,0,0
2421,17-03-2017,1833901,0,Chrome,1,0,0
2422,17-03-2017,1833951,0,Chrome,1,0,0
2423,17-03-2017,1833961,1,Chrome,1,0,0
2424,17-03-2017,1834011,0,Chrome,1,0,0
2425,17-03-2017,1834061,0,Chrome,1,0,0
2426,17-03-2017,1834101,0,Chrome,1,0,0
2427,17-03-2017,1834131,0,Firefox,1,0,0
2428,17-03-2017,1834191,0,Chrome,1,0,0
2429,17-03-2017,1834201,0,Chrome,1,0,0
2430,17-03-2017,1834241,0,Chrome,1,0,0
2431,17-03-2017,1834301,0,Chrome,1,0,0
2432,17-03-2017,1834311,0,Firefox,1,0,0
2433,17-03-2017,1834321,0,Chrome,1,0,0
2434,17-03-2017,1834331,0,Chrome,1,0,0
2435,17-03-2017,1834341,0,Firefox,1,0,0
2436,17-03-2017,1834351,0,Firefox,1,0,0
2437,17-03-2017,1834391,0,Chrome,1,0,0
2438,17-03-2017,1834411,0,Chrome,1,0,0
2439,17-03-2017,1834441,0,Firefox,1,0,0
2440,17-03-2017,1834451,0,Firefox,1,0,0
2441,17-03-2017,1834471,0,Chrome,1,0,0
2442,17-03-2017,1834481,0,Chrome,1,0,0
2443,17-03-2017,1834491,0,Chrome,1,0,0
2444,17-03-2017,1834521,0,Chrome,1,0,0
2445,17-03-2017,1834531,0,Chrome,1,0,0
2446,17-03-2017,1834581,0,Chrome,1,0,0
2447,17-03-2017,1834611,0,Chrome,1,0,0
2448,17-03-2017,1834651,0,Chrome,1,0,0
2449,17-03-2017,1834671,14,Chrome,1,0,0
2450,17-03-2017,1834691,0,Chrome,1,0,0
2451,17-03-2017,1834721,0,Firefox,1,0,0
2452,17-03-2017,1834761,0,Chrome,1,0,0
2453,17-03-2017,1834771,0,Firefox,1,0,0
2454,17-03-2017,1834781,0,Android Webview,1,0,0
2455,17-03-2017,1834821,0,Chrome,1,1,0
2456,17-03-2017,1834851,0,Chrome,1,0,0
2457,17-03-2017,1834871,0,Firefox,1,0,0
2458,17-03-2017,1834891,0,Android Webview,1,0,0
2459,17-03-2017,1834901,0,Firefox,1,0,0
2460,17-03-2017,1834911,0,Chrome,1,0,0
2461,17-03-2017,1834921,0,Chrome,1,0,0
2462,17-03-2017,1834971,0,Firefox,1,0,0
2463,17-03-2017,1834981,0,Chrome,1,0,0
2464,17-03-2017,1835001,0,Chrome,1,0,0
2465,17-03-2017,1835031,0,Chrome,1,0,0
2466,17-03-2017,1835041,0,Chrome,1,0,0
2467,17-03-2017,1835051,0,Android Webview,1,0,0
2468,17-03-2017,1835061,0,Chrome,1,0,0
2469,17-03-2017,1835111,0,Chrome,1,0,0
2470,17-03-2017,1835191,0,Firefox,1,0,0
2471,17-03-2017,1835201,0,Chrome,1,0,0
2472,17-03-2017,1835311,0,Firefox,1,0,0
2473,17-03-2017,1835331,0,Chrome,1,0,0
2474,17-03-2017,1835351,0,Firefox,1,0,0
2475,17-03-2017,1835371,0,Firefox,1,0,0
2476,17-03-2017,1835401,0,Chrome,1,0,0
2477,17-03-2017,1835411,0,Chrome,1,0,0
2478,17-03-2017,1835421,0,Android Webview,1,0,0
2479,17-03-2017,1835431,0,Android Webview,1,0,0
2480,17-03-2017,1835521,0,Firefox,1,0,0
2481,17-03-2017,1835581,0,Firefox,1,0,0
2482,17-03-2017,1835611,31,Chrome,1,0,0
2483,17-03-2017,1835661,0,Chrome,1,0,0
2484,17-03-2017,1835741,0,Chrome,1,0,0
2485,17-03-2017,1835751,0,Chrome,1,0,0
2486,17-03-2017,1835801,0,Chrome,1,0,0
2487,17-03-2017,1835861,0,Firefox,1,0,0
2488,17-03-2017,1835891,0,Firefox,1,0,0
2489,17-03-2017,1835921,0,Firefox,1,0,0
2490,17-03-2017,1835931,0,Chrome,1,0,0
2491,17-03-2017,1835941,0,Chrome,1,0,0
2492,17-03-2017,1835961,0,Chrome,1,0,0
2493,17-03-2017,1836001,0,Internet Explorer,1,0,0
2494,17-03-2017,1836061,0,Chrome,1,1,0
2495,17-03-2017,1836091,0,Firefox,1,0,0
2496,17-03-2017,1836111,0,Chrome,1,0,0
2497,17-03-2017,1836141,0,Firefox,1,0,0
2498,17-03-2017,1836151,0,Chrome,1,0,0
2499,17-03-2017,1836161,0,Chrome,1,0,0
2500,17-03-2017,1836171,0,Chrome,1,0,0
2501,17-03-2017,1836251,0,Firefox,1,0,0
2502,17-03-2017,1836271,0,Chrome,1,0,0
2503,17-03-2017,1836311,0,Firefox,1,0,0
2504,17-03-2017,1836331,5,Chrome,1,0,0
2505,17-03-2017,1836361,2,Chrome,1,0,0
2506,17-03-2017,1836371,0,Firefox,1,0,0
2507,17-03-2017,1836471,0,Firefox,1,0,0
2508,17-03-2017,1836481,7,Chrome,1,0,0
2509,17-03-2017,1836511,0,Chrome,1,0,0
2510,17-03-2017,1836541,0,Safari,1,0,0
2511,17-03-2017,1836551,0,Chrome,1,1,0
2512,17-03-2017,1836561,0,Opera,1,0,0
2513,17-03-2017,1836581,0,Firefox,1,0,0
2514,17-03-2017,1836681,0,Android Webview,1,0,0
2515,17-03-2017,1836691,0,Chrome,1,0,0
2516,17-03-2017,1836701,0,Firefox,1,0,0
2517,17-03-2017,1836751,0,Chrome,1,0,0
2518,17-03-2017,1836771,0,Firefox,1,0,0
2519,17-03-2017,1836791,0,Chrome,1,1,0
2520,17-03-2017,1836811,0,Chrome,1,0,0
2521,17-03-2017,1836821,0,Chrome,1,0,0
2522,17-03-2017,1836841,0,Chrome,1,0,0
2523,17-03-2017,1836911,0,Firefox,1,0,0
2524,17-03-2017,1836931,0,Firefox,1,0,0
2525,17-03-2017,1837011,0,Chrome,1,2,0
2526,17-03-2017,1837031,0,Chrome,1,0,0
2527,17-03-2017,1837061,0,Chrome,1,0,0
2528,17-03-2017,1837091,0,Chrome,1,0,0
2529,17-03-2017,1837101,0,Edge,1,0,0
2530,17-03-2017,1837121,0,Chrome,1,0,0
2531,17-03-2017,1837131,0,Chrome,1,0,0
2532,17-03-2017,1837141,0,Firefox,1,0,0
2533,17-03-2017,1837151,0,Firefox,1,0,0
2534,17-03-2017,1837161,0,Firefox,1,0,0
2535,17-03-2017,1837201,0,Chrome,1,0,0
2536,17-03-2017,1837221,0,Chrome,1,0,0
2537,17-03-2017,1837291,5,Chrome,1,0,0
2538,17-03-2017,1837321,0,Chrome,1,0,0
2539,17-03-2017,1837361,0,Firefox,1,0,0
2540,17-03-2017,1837391,0,Chrome,1,0,0
2541,17-03-2017,1837401,0,Chrome,1,0,0
2542,17-03-2017,1837441,0,Firefox,1,0,0
2543,17-03-2017,1837471,0,Chrome,1,0,0
