"","date","transactionId","userType","users","sessions","pageviews"
"1075",2017-03-17,"1783331","New Visitor",1,0,0
"1076",2017-03-17,"1783381","Returning Visitor",1,0,0
"1077",2017-03-17,"1783401","New Visitor",1,0,0
"1078",2017-03-17,"1783421","Returning Visitor",1,0,0
"1079",2017-03-17,"1783431","Returning Visitor",1,0,0
"1080",2017-03-17,"1783571","New Visitor",1,0,0
"1081",2017-03-17,"1783631","Returning Visitor",1,0,0
"1082",2017-03-17,"1783641","Returning Visitor",1,0,0
"1083",2017-03-17,"1783671","Returning Visitor",1,0,0
"1084",2017-03-17,"1783681","New Visitor",1,0,0
"1085",2017-03-17,"1783711","Returning Visitor",1,0,0
"1086",2017-03-17,"1783741","New Visitor",1,0,0
"1087",2017-03-17,"1783751","Returning Visitor",1,0,0
"1088",2017-03-17,"1783781","New Visitor",1,0,0
"1089",2017-03-17,"1783801","New Visitor",1,0,0
"1090",2017-03-17,"1783871","New Visitor",1,0,0
"1091",2017-03-17,"1783891","Returning Visitor",1,0,0
"1092",2017-03-17,"1783991","Returning Visitor",1,0,0
"1093",2017-03-17,"1784031","Returning Visitor",1,0,0
"1094",2017-03-17,"1784071","Returning Visitor",1,0,0
"1095",2017-03-17,"1784091","Returning Visitor",1,0,0
"1096",2017-03-17,"1784101","Returning Visitor",1,0,0
"1097",2017-03-17,"1784121","Returning Visitor",1,0,0
"1098",2017-03-17,"1784131","Returning Visitor",1,0,0
"1099",2017-03-17,"1784141","New Visitor",1,0,0
"1100",2017-03-17,"1784151","Returning Visitor",1,0,0
"1101",2017-03-17,"1784161","Returning Visitor",1,0,0
"1102",2017-03-17,"1784311","Returning Visitor",1,0,0
"1103",2017-03-17,"1784321","Returning Visitor",1,0,0
"1104",2017-03-17,"1784341","Returning Visitor",1,0,0
"1105",2017-03-17,"1784361","Returning Visitor",1,0,0
"1106",2017-03-17,"1784371","Returning Visitor",1,0,0
"1107",2017-03-17,"1784381","Returning Visitor",1,0,0
"1108",2017-03-17,"1784391","Returning Visitor",1,0,0
"1109",2017-03-17,"1784431","New Visitor",1,0,0
"1110",2017-03-17,"1784441","New Visitor",1,0,0
"1111",2017-03-17,"1784471","Returning Visitor",1,0,0
"1112",2017-03-17,"1784561","Returning Visitor",1,0,0
"1113",2017-03-17,"1784591","Returning Visitor",1,0,0
"1114",2017-03-17,"1784611","New Visitor",1,0,0
"1115",2017-03-17,"1784651","New Visitor",1,0,0
"1116",2017-03-17,"1784741","Returning Visitor",1,0,0
"1117",2017-03-17,"1784761","New Visitor",1,0,0
"1118",2017-03-17,"1784811","New Visitor",1,0,0
"1119",2017-03-17,"1784881","Returning Visitor",1,0,0
"1120",2017-03-17,"1784981","Returning Visitor",1,0,0
"1121",2017-03-17,"1785011","New Visitor",1,0,0
"1122",2017-03-17,"1785041","New Visitor",1,0,0
"1123",2017-03-17,"1785051","Returning Visitor",1,0,0
"1124",2017-03-17,"1785081","New Visitor",1,0,0
"1125",2017-03-17,"1785091","Returning Visitor",1,0,0
"1126",2017-03-17,"1785101","New Visitor",1,0,0
"1127",2017-03-17,"1785111","Returning Visitor",1,0,0
"1128",2017-03-17,"1785121","Returning Visitor",1,0,0
"1129",2017-03-17,"1785201","Returning Visitor",1,0,0
"1130",2017-03-17,"1785221","Returning Visitor",1,0,0
"1131",2017-03-17,"1785271","Returning Visitor",1,0,0
"1132",2017-03-17,"1785361","New Visitor",1,0,0
"1133",2017-03-17,"1785381","New Visitor",1,0,0
"1134",2017-03-17,"1785421","Returning Visitor",1,0,0
"1135",2017-03-17,"1785431","New Visitor",1,0,0
"1136",2017-03-17,"1785441","New Visitor",1,0,0
"1137",2017-03-17,"1785461","Returning Visitor",1,0,0
"1138",2017-03-17,"1785481","New Visitor",1,0,0
"1139",2017-03-17,"1785521","Returning Visitor",1,0,0
"1140",2017-03-17,"1785531","Returning Visitor",1,0,0
"1141",2017-03-17,"1785561","Returning Visitor",1,0,0
"1142",2017-03-17,"1785571","Returning Visitor",1,0,0
"1143",2017-03-17,"1785601","New Visitor",1,0,0
"1144",2017-03-17,"1785651","New Visitor",1,0,0
"1145",2017-03-17,"1785701","New Visitor",1,0,0
"1146",2017-03-17,"1785721","Returning Visitor",1,0,0
"1147",2017-03-17,"1785791","Returning Visitor",1,0,0
"1148",2017-03-17,"1785811","Returning Visitor",1,0,0
"1149",2017-03-17,"1785831","Returning Visitor",1,0,0
"1150",2017-03-17,"1785841","Returning Visitor",1,0,0
"1151",2017-03-17,"1785851","New Visitor",1,0,0
"1152",2017-03-17,"1785951","Returning Visitor",1,0,0
"1153",2017-03-17,"1786021","Returning Visitor",1,0,0
"1154",2017-03-17,"1786031","Returning Visitor",1,0,0
"1155",2017-03-17,"1786041","Returning Visitor",1,0,0
"1156",2017-03-17,"1786061","Returning Visitor",1,0,0
"1157",2017-03-17,"1786071","Returning Visitor",1,0,0
"1158",2017-03-17,"1786081","New Visitor",1,0,0
"1159",2017-03-17,"1786161","Returning Visitor",1,0,0
"1160",2017-03-17,"1786211","Returning Visitor",1,0,0
"1161",2017-03-17,"1786231","Returning Visitor",1,0,0
"1162",2017-03-17,"1786251","Returning Visitor",1,0,0
"1163",2017-03-17,"1786271","Returning Visitor",1,0,0
"1164",2017-03-17,"1786291","Returning Visitor",1,0,0
"1165",2017-03-17,"1786311","Returning Visitor",1,0,0
"1166",2017-03-17,"1786391","New Visitor",1,0,0
"1167",2017-03-17,"1786401","Returning Visitor",1,0,0
"1168",2017-03-17,"1786411","Returning Visitor",1,0,0
"1169",2017-03-17,"1786431","New Visitor",1,0,0
"1170",2017-03-17,"1786441","Returning Visitor",1,0,0
"1171",2017-03-17,"1786451","New Visitor",1,0,0
"1172",2017-03-17,"1786481","Returning Visitor",1,0,0
"1173",2017-03-17,"1786491","Returning Visitor",1,0,0
"1174",2017-03-17,"1786611","Returning Visitor",1,0,0
"1175",2017-03-17,"1786631","Returning Visitor",1,0,0
"1176",2017-03-17,"1786661","Returning Visitor",1,0,0
"1177",2017-03-17,"1786731","Returning Visitor",1,0,0
"1178",2017-03-17,"1786771","New Visitor",1,0,0
"1179",2017-03-17,"1786811","New Visitor",1,0,0
"1180",2017-03-17,"1786831","Returning Visitor",1,0,0
"1181",2017-03-17,"1786911","New Visitor",1,0,0
"1182",2017-03-17,"1786991","Returning Visitor",1,0,0
"1183",2017-03-17,"1787031","Returning Visitor",1,0,0
"1184",2017-03-17,"1787041","Returning Visitor",1,0,0
"1185",2017-03-17,"1787051","Returning Visitor",1,0,0
"1186",2017-03-17,"1787091","New Visitor",1,0,0
"1187",2017-03-17,"1787101","Returning Visitor",1,0,0
"1188",2017-03-17,"1787131","New Visitor",1,0,0
"1189",2017-03-17,"1787131","Returning Visitor",1,0,0
"1190",2017-03-17,"1787171","Returning Visitor",1,0,0
"1191",2017-03-17,"1787181","Returning Visitor",1,0,0
"1192",2017-03-17,"1787211","Returning Visitor",1,0,0
"1193",2017-03-17,"1787221","Returning Visitor",1,0,0
"1194",2017-03-17,"1787351","Returning Visitor",1,0,0
"1195",2017-03-17,"1787391","New Visitor",1,0,0
"1196",2017-03-17,"1787401","Returning Visitor",1,0,0
"1197",2017-03-17,"1787431","Returning Visitor",1,0,0
"1198",2017-03-17,"1787441","Returning Visitor",1,0,0
"1199",2017-03-17,"1787451","New Visitor",1,0,0
"1200",2017-03-17,"1787551","New Visitor",1,0,0
"1201",2017-03-17,"1787581","Returning Visitor",1,0,0
"1202",2017-03-17,"1787591","New Visitor",1,0,0
"1203",2017-03-17,"1787611","Returning Visitor",1,0,0
"1204",2017-03-17,"1787641","New Visitor",1,0,0
"1205",2017-03-17,"1787651","New Visitor",1,0,0
"1206",2017-03-17,"1787701","Returning Visitor",1,0,0
"1207",2017-03-17,"1787731","Returning Visitor",1,0,0
"1208",2017-03-17,"1787761","Returning Visitor",1,0,0
"1209",2017-03-17,"1787781","Returning Visitor",1,0,0
"1210",2017-03-17,"1787811","Returning Visitor",1,0,0
"1211",2017-03-17,"1787861","Returning Visitor",1,0,0
"1212",2017-03-17,"1787901","New Visitor",1,0,0
"1213",2017-03-17,"1787971","Returning Visitor",1,0,0
"1214",2017-03-17,"1788001","New Visitor",1,0,0
"1215",2017-03-17,"1788031","Returning Visitor",1,0,0
"1216",2017-03-17,"1788071","Returning Visitor",1,0,0
"1217",2017-03-17,"1788091","Returning Visitor",1,0,0
"1218",2017-03-17,"1788151","Returning Visitor",1,0,0
"1219",2017-03-17,"1788171","New Visitor",1,0,0
"1220",2017-03-17,"1788191","Returning Visitor",1,0,0
"1221",2017-03-17,"1788221","Returning Visitor",1,0,0
"1222",2017-03-17,"1788281","New Visitor",1,0,0
"1223",2017-03-17,"1788311","Returning Visitor",1,0,0
"1224",2017-03-17,"1788331","New Visitor",1,0,0
"1225",2017-03-17,"1788351","Returning Visitor",1,0,0
"1226",2017-03-17,"1788381","Returning Visitor",1,0,0
"1227",2017-03-17,"1788401","Returning Visitor",1,0,0
"1228",2017-03-17,"1788421","Returning Visitor",1,0,0
"1229",2017-03-17,"1788441","Returning Visitor",1,0,0
"1230",2017-03-17,"1788451","Returning Visitor",1,0,0
"1231",2017-03-17,"1788481","New Visitor",1,0,0
"1232",2017-03-17,"1788511","Returning Visitor",1,0,0
"1233",2017-03-17,"1788531","New Visitor",1,0,0
"1234",2017-03-17,"1788551","Returning Visitor",1,0,0
"1235",2017-03-17,"1788561","Returning Visitor",1,0,0
"1236",2017-03-17,"1788571","Returning Visitor",1,0,0
"1237",2017-03-17,"1788601","Returning Visitor",1,0,0
"1238",2017-03-17,"1788611","Returning Visitor",1,0,0
"1239",2017-03-17,"1788631","New Visitor",1,0,0
"1240",2017-03-17,"1788651","Returning Visitor",1,0,0
"1241",2017-03-17,"1788741","Returning Visitor",1,0,0
"1242",2017-03-17,"1788751","Returning Visitor",1,0,0
"1243",2017-03-17,"1788951","Returning Visitor",1,0,0
"1244",2017-03-17,"1788961","Returning Visitor",1,0,0
"1245",2017-03-17,"1788991","New Visitor",1,0,0
"1246",2017-03-17,"1789011","Returning Visitor",1,0,0
"1247",2017-03-17,"1789071","New Visitor",1,0,0
"1248",2017-03-17,"1789101","New Visitor",1,0,0
"1249",2017-03-17,"1789111","Returning Visitor",1,0,0
"1250",2017-03-17,"1789121","Returning Visitor",1,0,0
"1251",2017-03-17,"1789171","Returning Visitor",1,0,0
"1252",2017-03-17,"1789271","Returning Visitor",1,0,0
"1253",2017-03-17,"1789311","New Visitor",1,0,0
"1254",2017-03-17,"1789341","New Visitor",1,0,0
"1255",2017-03-17,"1789391","Returning Visitor",1,0,0
"1256",2017-03-17,"1789441","Returning Visitor",1,0,0
"1257",2017-03-17,"1789501","Returning Visitor",1,0,0
"1258",2017-03-17,"1789601","Returning Visitor",1,0,0
"1259",2017-03-17,"1789611","Returning Visitor",1,0,0
"1260",2017-03-17,"1789671","New Visitor",1,0,0
"1261",2017-03-17,"1789721","Returning Visitor",1,0,0
"1262",2017-03-17,"1789741","Returning Visitor",1,0,0
"1263",2017-03-17,"1789801","Returning Visitor",1,0,0
"1264",2017-03-17,"1789811","Returning Visitor",1,0,0
"1265",2017-03-17,"1789881","Returning Visitor",1,0,0
"1266",2017-03-17,"1789911","Returning Visitor",1,0,0
"1267",2017-03-17,"1789961","New Visitor",1,0,0
"1268",2017-03-17,"1790131","Returning Visitor",1,0,0
"1269",2017-03-17,"1790151","Returning Visitor",1,0,0
"1270",2017-03-17,"1790221","Returning Visitor",1,0,0
"1271",2017-03-17,"1790281","Returning Visitor",1,0,0
"1272",2017-03-17,"1790301","Returning Visitor",1,0,0
"1273",2017-03-17,"1790391","New Visitor",1,0,0
"1274",2017-03-17,"1790401","Returning Visitor",1,0,0
"1275",2017-03-17,"1790411","Returning Visitor",1,0,0
"1276",2017-03-17,"1790501","Returning Visitor",1,0,0
"1277",2017-03-17,"1790531","Returning Visitor",1,0,0
"1278",2017-03-17,"1790541","New Visitor",1,0,0
"1279",2017-03-17,"1790561","Returning Visitor",1,0,0
"1280",2017-03-17,"1790611","Returning Visitor",1,0,0
"1281",2017-03-17,"1790661","Returning Visitor",1,0,0
"1282",2017-03-17,"1790691","Returning Visitor",1,0,0
"1283",2017-03-17,"1790951","New Visitor",1,0,0
"1284",2017-03-17,"1790961","Returning Visitor",1,0,0
"1285",2017-03-17,"1791001","Returning Visitor",1,0,0
"1286",2017-03-17,"1791011","Returning Visitor",1,0,0
"1287",2017-03-17,"1791021","Returning Visitor",1,0,0
"1288",2017-03-17,"1791051","Returning Visitor",1,0,0
"1289",2017-03-17,"1791091","Returning Visitor",1,0,0
"1290",2017-03-17,"1791181","Returning Visitor",1,0,0
"1291",2017-03-17,"1791261","Returning Visitor",1,0,0
"1292",2017-03-17,"1791271","Returning Visitor",1,0,0
"1293",2017-03-17,"1791301","Returning Visitor",1,0,0
"1294",2017-03-17,"1791341","Returning Visitor",1,0,0
"1295",2017-03-17,"1791351","Returning Visitor",1,0,0
"1296",2017-03-17,"1791391","Returning Visitor",1,0,0
"1297",2017-03-17,"1791461","New Visitor",1,0,0
"1298",2017-03-17,"1791481","New Visitor",1,0,0
"1299",2017-03-17,"1791581","Returning Visitor",1,2,0
"1300",2017-03-17,"1791621","Returning Visitor",1,0,0
"1301",2017-03-17,"1791771","Returning Visitor",1,0,0
"1302",2017-03-17,"1791791","New Visitor",1,0,0
"1303",2017-03-17,"1791841","Returning Visitor",1,0,0
"1304",2017-03-17,"1791851","Returning Visitor",1,0,0
"1305",2017-03-17,"1791881","Returning Visitor",1,0,0
"1306",2017-03-17,"1791911","New Visitor",1,0,0
"1307",2017-03-17,"1791991","New Visitor",1,0,0
"1308",2017-03-17,"1792061","New Visitor",1,0,0
"1309",2017-03-17,"1792071","Returning Visitor",1,0,0
"1310",2017-03-17,"1792091","New Visitor",1,0,0
"1311",2017-03-17,"1792101","New Visitor",1,0,0
"1312",2017-03-17,"1792121","New Visitor",1,0,0
"1313",2017-03-17,"1792181","Returning Visitor",1,0,0
"1314",2017-03-17,"1792221","New Visitor",1,0,0
"1315",2017-03-17,"1792231","Returning Visitor",1,0,0
"1316",2017-03-17,"1792261","Returning Visitor",1,0,0
"1317",2017-03-17,"1792301","Returning Visitor",1,0,0
"1318",2017-03-17,"1792331","Returning Visitor",1,0,0
"1319",2017-03-17,"1792451","Returning Visitor",1,0,0
"1320",2017-03-17,"1792481","Returning Visitor",1,0,0
"1321",2017-03-17,"1792541","Returning Visitor",1,0,0
"1322",2017-03-17,"1792621","New Visitor",1,0,0
"1323",2017-03-17,"1792641","New Visitor",1,0,0
"1324",2017-03-17,"1792691","Returning Visitor",1,0,0
"1325",2017-03-17,"1792731","Returning Visitor",1,0,0
"1326",2017-03-17,"1792741","New Visitor",1,0,0
"1327",2017-03-17,"1792741","Returning Visitor",1,0,0
"1328",2017-03-17,"1792831","Returning Visitor",1,0,0
"1329",2017-03-17,"1792841","New Visitor",1,0,0
"1330",2017-03-17,"1792851","Returning Visitor",1,0,0
"1331",2017-03-17,"1792871","New Visitor",1,0,0
"1332",2017-03-17,"1792991","Returning Visitor",1,0,0
"1333",2017-03-17,"1793021","New Visitor",1,0,0
"1334",2017-03-17,"1793041","Returning Visitor",1,0,0
"1335",2017-03-17,"1793051","Returning Visitor",1,0,0
"1336",2017-03-17,"1793061","Returning Visitor",1,0,0
"1337",2017-03-17,"1793081","Returning Visitor",1,0,0
"1338",2017-03-17,"1793141","Returning Visitor",1,0,0
"1339",2017-03-17,"1793181","Returning Visitor",1,0,0
"1340",2017-03-17,"1793191","Returning Visitor",1,0,0
"1341",2017-03-17,"1793221","Returning Visitor",1,0,0
"1342",2017-03-17,"1793241","Returning Visitor",1,0,0
"1343",2017-03-17,"1793251","Returning Visitor",1,0,0
"1344",2017-03-17,"1793361","New Visitor",1,0,0
"1345",2017-03-17,"1793401","Returning Visitor",1,0,0
"1346",2017-03-17,"1793561","Returning Visitor",1,0,0
"1347",2017-03-17,"1793641","Returning Visitor",1,0,0
"1348",2017-03-17,"1793651","Returning Visitor",1,0,0
"1349",2017-03-17,"1793701","Returning Visitor",1,0,0
"1350",2017-03-17,"1793711","Returning Visitor",1,0,0
"1351",2017-03-17,"1793771","New Visitor",1,0,0
"1352",2017-03-17,"1793841","Returning Visitor",1,0,0
"1353",2017-03-17,"1793871","Returning Visitor",1,0,0
"1354",2017-03-17,"1793881","Returning Visitor",1,0,0
"1355",2017-03-17,"1793931","Returning Visitor",1,0,0
"1356",2017-03-17,"1794021","Returning Visitor",1,0,0
"1357",2017-03-17,"1794071","Returning Visitor",1,0,0
"1358",2017-03-17,"1794091","New Visitor",1,0,0
"1359",2017-03-17,"1794131","Returning Visitor",1,0,0
"1360",2017-03-17,"1794201","Returning Visitor",1,0,0
"1361",2017-03-17,"1794251","Returning Visitor",1,0,0
"1362",2017-03-17,"1794341","Returning Visitor",1,0,0
"1363",2017-03-17,"1794351","Returning Visitor",1,0,0
"1364",2017-03-17,"1794391","New Visitor",1,0,0
"1365",2017-03-17,"1794451","Returning Visitor",1,0,0
"1366",2017-03-17,"1794481","Returning Visitor",1,0,0
"1367",2017-03-17,"1794531","New Visitor",1,0,0
"1368",2017-03-17,"1794621","New Visitor",1,0,0
"1369",2017-03-17,"1794621","Returning Visitor",1,2,0
"1370",2017-03-17,"1794661","Returning Visitor",1,0,0
"1371",2017-03-17,"1794671","Returning Visitor",1,0,0
"1372",2017-03-17,"1794691","Returning Visitor",1,0,0
"1373",2017-03-17,"1794831","Returning Visitor",1,0,0
"1374",2017-03-17,"1794841","New Visitor",1,0,0
"1375",2017-03-17,"1795041","Returning Visitor",1,0,0
"1376",2017-03-17,"1795101","Returning Visitor",1,0,0
"1377",2017-03-17,"1795111","New Visitor",1,0,0
"1378",2017-03-17,"1795121","Returning Visitor",1,0,0
"1379",2017-03-17,"1795161","Returning Visitor",1,0,0
"1380",2017-03-17,"1795211","New Visitor",1,0,0
"1381",2017-03-17,"1795241","New Visitor",1,0,0
"1382",2017-03-17,"1795261","Returning Visitor",1,0,0
"1383",2017-03-17,"1795351","Returning Visitor",1,0,0
"1384",2017-03-17,"1795371","Returning Visitor",1,0,0
"1385",2017-03-17,"1795401","New Visitor",1,0,0
"1386",2017-03-17,"1795471","Returning Visitor",1,0,0
"1387",2017-03-17,"1795481","New Visitor",1,0,0
"1388",2017-03-17,"1795511","Returning Visitor",1,0,0
"1389",2017-03-17,"1795631","Returning Visitor",1,0,0
"1390",2017-03-17,"1795651","Returning Visitor",1,0,0
"1391",2017-03-17,"1795671","New Visitor",1,0,0
"1392",2017-03-17,"1795681","Returning Visitor",1,0,0
"1393",2017-03-17,"1795781","Returning Visitor",1,0,0
"1394",2017-03-17,"1795841","Returning Visitor",1,0,0
"1395",2017-03-17,"1795851","Returning Visitor",1,0,0
"1396",2017-03-17,"1795901","Returning Visitor",1,0,0
"1397",2017-03-17,"1795961","New Visitor",1,0,0
"1398",2017-03-17,"1796021","Returning Visitor",1,0,0
"1399",2017-03-17,"1796031","Returning Visitor",1,0,0
"1400",2017-03-17,"1796061","New Visitor",1,0,0
"1401",2017-03-17,"1796091","Returning Visitor",1,0,0
"1402",2017-03-17,"1796101","Returning Visitor",1,0,0
"1403",2017-03-17,"1796111","New Visitor",1,0,0
"1404",2017-03-17,"1796171","Returning Visitor",1,0,0
"1405",2017-03-17,"1796181","New Visitor",1,0,0
"1406",2017-03-17,"1796181","Returning Visitor",1,1,0
"1407",2017-03-17,"1796211","Returning Visitor",1,0,0
"1408",2017-03-17,"1796291","New Visitor",1,0,0
"1409",2017-03-17,"1796301","New Visitor",1,0,0
"1410",2017-03-17,"1796341","Returning Visitor",1,0,0
"1411",2017-03-17,"1796351","New Visitor",1,0,0
"1412",2017-03-17,"1796421","Returning Visitor",1,0,0
"1413",2017-03-17,"1796441","Returning Visitor",1,0,0
"1414",2017-03-17,"1796601","New Visitor",1,0,0
"1415",2017-03-17,"1796641","Returning Visitor",1,0,0
"1416",2017-03-17,"1796731","Returning Visitor",1,0,0
"1417",2017-03-17,"1796751","New Visitor",1,0,0
"1418",2017-03-17,"1796761","New Visitor",1,0,0
"1419",2017-03-17,"1796771","New Visitor",1,0,0
"1420",2017-03-17,"1796821","Returning Visitor",1,0,0
"1421",2017-03-17,"1796881","Returning Visitor",1,0,0
"1422",2017-03-17,"1796891","Returning Visitor",1,0,0
"1423",2017-03-17,"1796921","Returning Visitor",1,0,0
"1424",2017-03-17,"1796951","Returning Visitor",1,0,0
"1425",2017-03-17,"1796971","Returning Visitor",1,0,0
"1426",2017-03-17,"1796991","New Visitor",1,0,0
"1427",2017-03-17,"1797071","Returning Visitor",1,0,0
"1428",2017-03-17,"1797121","Returning Visitor",1,0,0
"1429",2017-03-17,"1797141","Returning Visitor",1,0,0
"1430",2017-03-17,"1797151","New Visitor",1,0,0
"1431",2017-03-17,"1797181","New Visitor",1,0,0
"1432",2017-03-17,"1797191","New Visitor",1,0,0
"1433",2017-03-17,"1797231","Returning Visitor",1,0,0
"1434",2017-03-17,"1797261","Returning Visitor",1,0,0
"1435",2017-03-17,"1797301","Returning Visitor",1,0,0
"1436",2017-03-17,"1797371","Returning Visitor",1,0,0
"1437",2017-03-17,"1797381","New Visitor",1,0,0
"1438",2017-03-17,"1797511","Returning Visitor",1,0,0
"1439",2017-03-17,"1797541","Returning Visitor",1,0,0
"1440",2017-03-17,"1797551","Returning Visitor",1,0,0
"1441",2017-03-17,"1797601","Returning Visitor",1,0,0
"1442",2017-03-17,"1797611","Returning Visitor",1,0,0
"1443",2017-03-17,"1797641","Returning Visitor",1,0,0
"1444",2017-03-17,"1797651","Returning Visitor",1,0,0
"1445",2017-03-17,"1797671","Returning Visitor",1,0,0
"1446",2017-03-17,"1797761","Returning Visitor",1,0,0
"1447",2017-03-17,"1797801","Returning Visitor",1,0,0
"1448",2017-03-17,"1797831","Returning Visitor",1,0,0
"1449",2017-03-17,"1797891","Returning Visitor",1,0,0
"1450",2017-03-17,"1797901","Returning Visitor",1,0,0
"1451",2017-03-17,"1797941","Returning Visitor",1,0,0
"1452",2017-03-17,"1797991","Returning Visitor",1,0,0
"1453",2017-03-17,"1798011","New Visitor",1,0,0
"1454",2017-03-17,"1798051","New Visitor",1,0,0
"1455",2017-03-17,"1798061","Returning Visitor",1,0,0
"1456",2017-03-17,"1798081","Returning Visitor",1,0,0
"1457",2017-03-17,"1798101","New Visitor",1,0,0
"1458",2017-03-17,"1798121","Returning Visitor",1,0,0
"1459",2017-03-17,"1798131","New Visitor",1,0,0
"1460",2017-03-17,"1798141","New Visitor",1,0,0
"1461",2017-03-17,"1798191","Returning Visitor",1,0,0
"1462",2017-03-17,"1798211","Returning Visitor",1,0,0
"1463",2017-03-17,"1798221","Returning Visitor",1,0,0
"1464",2017-03-17,"1798231","Returning Visitor",1,0,0
"1465",2017-03-17,"1798241","Returning Visitor",1,0,0
"1466",2017-03-17,"1798261","Returning Visitor",1,0,0
"1467",2017-03-17,"1798291","New Visitor",1,0,0
"1468",2017-03-17,"1798301","New Visitor",1,0,0
"1469",2017-03-17,"1798411","Returning Visitor",1,0,0
"1470",2017-03-17,"1798431","Returning Visitor",1,0,0
"1471",2017-03-17,"1798531","Returning Visitor",1,0,0
"1472",2017-03-17,"1798591","Returning Visitor",1,0,0
"1473",2017-03-17,"1798601","Returning Visitor",1,0,0
"1474",2017-03-17,"1798631","Returning Visitor",1,0,0
"1475",2017-03-17,"1798681","Returning Visitor",1,0,0
"1476",2017-03-17,"1798691","Returning Visitor",1,0,0
"1477",2017-03-17,"1798741","New Visitor",1,0,0
"1478",2017-03-17,"1798761","Returning Visitor",1,0,0
"1479",2017-03-17,"1798781","Returning Visitor",1,0,0
"1480",2017-03-17,"1798821","Returning Visitor",1,0,0
"1481",2017-03-17,"1798831","New Visitor",1,0,0
"1482",2017-03-17,"1798881","Returning Visitor",1,0,0
"1483",2017-03-17,"1798901","Returning Visitor",1,0,0
"1484",2017-03-17,"1798951","Returning Visitor",1,0,0
"1485",2017-03-17,"1799001","New Visitor",1,0,0
"1486",2017-03-17,"1799101","Returning Visitor",1,0,0
"1487",2017-03-17,"1799141","Returning Visitor",1,0,0
"1488",2017-03-17,"1799171","Returning Visitor",1,0,0
"1489",2017-03-17,"1799201","Returning Visitor",1,0,0
"1490",2017-03-17,"1799221","New Visitor",1,0,0
"1491",2017-03-17,"1799251","New Visitor",1,0,0
"1492",2017-03-17,"1799261","Returning Visitor",1,0,0
"1493",2017-03-17,"1799271","Returning Visitor",1,0,0
"1494",2017-03-17,"1799341","Returning Visitor",1,0,0
"1495",2017-03-17,"1799421","Returning Visitor",1,0,0
"1496",2017-03-17,"1799441","New Visitor",1,0,0
"1497",2017-03-17,"1799451","Returning Visitor",1,0,0
"1498",2017-03-17,"1799461","Returning Visitor",1,0,0
"1499",2017-03-17,"1799541","Returning Visitor",1,0,0
"1500",2017-03-17,"1799551","Returning Visitor",1,0,0
"1501",2017-03-17,"1799561","Returning Visitor",1,0,0
"1502",2017-03-17,"1799651","Returning Visitor",1,0,0
"1503",2017-03-17,"1799681","New Visitor",1,0,0
"1504",2017-03-17,"1799791","Returning Visitor",1,0,0
"1505",2017-03-17,"1799821","Returning Visitor",1,0,0
"1506",2017-03-17,"1799871","New Visitor",1,0,0
"1507",2017-03-17,"1799911","Returning Visitor",1,0,0
"1508",2017-03-17,"1799931","Returning Visitor",1,0,0
"1509",2017-03-17,"1799981","Returning Visitor",1,0,0
"1510",2017-03-17,"1800171","Returning Visitor",1,0,0
"1511",2017-03-17,"1800231","Returning Visitor",1,0,0
"1512",2017-03-17,"1800291","Returning Visitor",1,0,0
"1513",2017-03-17,"1800301","Returning Visitor",1,0,0
"1514",2017-03-17,"1800341","Returning Visitor",1,0,0
"1515",2017-03-17,"1800411","Returning Visitor",1,0,0
"1516",2017-03-17,"1800421","Returning Visitor",1,0,0
"1517",2017-03-17,"1800461","Returning Visitor",1,0,0
"1518",2017-03-17,"1800521","Returning Visitor",1,0,0
"1519",2017-03-17,"1800571","New Visitor",1,0,0
"1520",2017-03-17,"1800591","New Visitor",1,0,0
"1521",2017-03-17,"1800641","New Visitor",1,0,0
"1522",2017-03-17,"1800651","Returning Visitor",1,0,0
"1523",2017-03-17,"1800681","Returning Visitor",1,0,0
"1524",2017-03-17,"1800741","Returning Visitor",1,0,0
"1525",2017-03-17,"1800851","New Visitor",1,0,0
"1526",2017-03-17,"1800951","New Visitor",1,0,0
"1527",2017-03-17,"1801011","Returning Visitor",1,0,0
"1528",2017-03-17,"1801031","Returning Visitor",1,0,0
"1529",2017-03-17,"1801061","New Visitor",1,0,0
"1530",2017-03-17,"1801121","Returning Visitor",1,0,0
"1531",2017-03-17,"1801151","New Visitor",1,0,0
"1532",2017-03-17,"1801221","New Visitor",1,0,0
"1533",2017-03-17,"1801241","New Visitor",1,0,0
"1534",2017-03-17,"1801251","Returning Visitor",1,0,0
"1535",2017-03-17,"1801321","Returning Visitor",1,0,0
"1536",2017-03-17,"1801331","Returning Visitor",1,0,0
"1537",2017-03-17,"1801391","Returning Visitor",1,0,0
"1538",2017-03-17,"1801461","Returning Visitor",1,0,0
"1539",2017-03-17,"1801481","New Visitor",1,0,0
"1540",2017-03-17,"1801491","Returning Visitor",1,0,0
"1541",2017-03-17,"1801521","Returning Visitor",1,0,0
"1542",2017-03-17,"1801531","Returning Visitor",1,0,0
"1543",2017-03-17,"1801551","New Visitor",1,0,0
"1544",2017-03-17,"1801571","Returning Visitor",1,0,0
"1545",2017-03-17,"1801611","Returning Visitor",1,0,0
"1546",2017-03-17,"1801631","New Visitor",1,0,0
"1547",2017-03-17,"1801661","Returning Visitor",1,0,0
"1548",2017-03-17,"1801711","Returning Visitor",1,0,0
