,date,transactionId,mobileDeviceBranding,users,sessions,pageviews
570,17-03-2017,1845151,Xiaomi,1,0,0
571,17-03-2017,1845341,Karbonn,1,0,0
572,17-03-2017,1845521,Xiaomi,1,0,0
573,17-03-2017,1845571,Xiaomi,1,0,0
574,17-03-2017,1845611,Micromax,1,0,0
575,17-03-2017,1845631,Samsung,1,0,0
576,17-03-2017,1845641,Apple,1,0,0
577,17-03-2017,1845651,Motorola,1,0,0
578,17-03-2017,1845661,Motorola,1,0,0
579,17-03-2017,1845681,Xiaomi,1,0,0
580,17-03-2017,1845721,Xiaomi,1,0,0
581,17-03-2017,1845741,(not set),1,0,0
582,17-03-2017,1845771,LYF,1,0,0
583,17-03-2017,1845991,Lenovo,1,0,0
584,17-03-2017,1846221,Xiaomi,1,0,0
585,17-03-2017,1846311,(not set),1,0,0
586,17-03-2017,1846351,Xiaomi,1,0,0
587,17-03-2017,1846671,Motorola,1,0,0
588,17-03-2017,1846691,(not set),1,0,0
589,17-03-2017,1846911,Micromax,1,0,0
590,17-03-2017,1846921,Panasonic,1,0,0
591,17-03-2017,1847141,Xiaomi,1,0,0
592,17-03-2017,1847381,Xiaomi,1,0,0
593,17-03-2017,1847481,Motorola,1,0,0
594,17-03-2017,1847501,Huawei,1,0,0
595,17-03-2017,1847511,Apple,1,0,0
596,17-03-2017,1847521,Samsung,1,0,0
597,17-03-2017,1847661,(not set),1,0,0
598,17-03-2017,1847761,Asus,1,0,0
599,17-03-2017,1847871,Xiaomi,1,0,0
600,17-03-2017,1847921,Xolo,1,0,0
601,17-03-2017,1848091,Xiaomi,1,0,0
602,17-03-2017,1848231,Lenovo,1,0,0
603,17-03-2017,1848291,Xiaomi,1,0,0
604,17-03-2017,1848311,Samsung,1,0,0
605,17-03-2017,1848341,Apple,1,0,0
606,17-03-2017,1848391,Sony,1,0,0
607,17-03-2017,1848421,Xiaomi,1,0,0
608,17-03-2017,1848571,Sony,1,0,0
609,17-03-2017,1848581,Spice,1,0,0
610,17-03-2017,1848691,(not set),1,0,0
611,17-03-2017,1848741,Apple,1,0,0
612,17-03-2017,1849071,Motorola,1,0,0
613,17-03-2017,1849191,Motorola,1,0,0
614,17-03-2017,1849221,Motorola,1,0,0
615,17-03-2017,1849381,Xiaomi,1,0,0
616,17-03-2017,1849481,Lava,1,0,0
617,17-03-2017,1849531,Xiaomi,1,0,0
618,17-03-2017,1849641,OnePlus,1,0,0
619,17-03-2017,1849781,Nokia,1,0,0
620,17-03-2017,1849801,YU,1,0,0
621,17-03-2017,1849901,Xiaomi,1,0,0
622,17-03-2017,1850021,Motorola,1,0,0
623,17-03-2017,1850101,OPPO,1,0,0
624,17-03-2017,1850111,Lenovo,1,0,0
625,17-03-2017,1850121,Motorola,1,0,0
626,17-03-2017,1850151,Lenovo,1,0,0
627,17-03-2017,1850261,Xiaomi,1,0,0
628,17-03-2017,1850351,LeEco,1,0,0
629,17-03-2017,1850431,Lenovo,1,1,0
630,17-03-2017,1850521,YU,1,0,0
631,17-03-2017,1850621,Samsung,1,0,0
632,17-03-2017,1850661,Xiaomi,1,0,0
633,17-03-2017,1850701,Xiaomi,1,0,0
634,17-03-2017,1850771,Xiaomi,1,0,0
635,17-03-2017,1850821,(not set),1,0,0
636,17-03-2017,1850831,Lenovo,1,0,0
637,17-03-2017,1850931,Motorola,1,0,0
638,17-03-2017,1851011,Lenovo,1,0,0
639,17-03-2017,1851131,Sony,1,0,0
640,17-03-2017,1851161,Xiaomi,1,0,0
641,17-03-2017,1851411,Samsung,1,0,0
642,17-03-2017,1851471,Xiaomi,1,0,0
643,17-03-2017,1851531,YU,1,0,0
644,17-03-2017,1851581,Xiaomi,1,0,0
645,17-03-2017,1851591,Samsung,1,0,0
646,17-03-2017,1851691,YU,1,0,0
647,17-03-2017,1851701,Micromax,1,0,0
648,17-03-2017,1851801,Lenovo,1,0,0
649,17-03-2017,1851901,InFocus,1,0,0
650,17-03-2017,1851961,Samsung,1,0,0
651,17-03-2017,1852021,Motorola,1,0,0
652,17-03-2017,1852141,Micromax,1,0,0
653,17-03-2017,1852191,Xiaomi,1,0,0
654,17-03-2017,1852281,Samsung,1,0,0
655,17-03-2017,1852301,OnePlus,1,0,0
656,17-03-2017,1852441,Xiaomi,1,0,0
657,17-03-2017,1852451,OPPO,1,0,0
658,17-03-2017,1852581,Xiaomi,1,0,0
659,17-03-2017,1852731,Coolpad,1,0,0
660,17-03-2017,1852741,YU,1,0,0
661,17-03-2017,1852751,Lenovo,1,0,0
662,17-03-2017,1852761,Micromax,1,0,0
663,17-03-2017,1852821,Xiaomi,1,0,0
664,17-03-2017,1852831,Asus,1,0,0
665,17-03-2017,1852871,Motorola,1,0,0
666,17-03-2017,1852901,Xiaomi,1,0,0
667,17-03-2017,1853031,Xiaomi,1,1,0
668,17-03-2017,1853131,(not set),1,0,0
669,17-03-2017,1853141,Karbonn,1,0,0
670,17-03-2017,1853151,Huawei,1,0,0
671,17-03-2017,1853171,Xiaomi,1,0,0
672,17-03-2017,1853311,OnePlus,1,0,0
673,17-03-2017,1853431,Micromax,1,0,0
674,17-03-2017,1853511,Lenovo,1,0,0
675,17-03-2017,1853531,OPPO,1,0,0
676,17-03-2017,1853541,Motorola,1,0,0
677,17-03-2017,1853611,Xiaomi,1,0,0
678,17-03-2017,1853631,Xiaomi,1,0,0
679,17-03-2017,1853641,Lenovo,1,0,0
680,17-03-2017,1853681,Apple,1,0,0
681,17-03-2017,1853721,Lenovo,1,0,0
682,17-03-2017,1853741,iNew,1,0,0
683,17-03-2017,1853821,Samsung,1,0,0
684,17-03-2017,1853941,LYF,1,0,0
685,17-03-2017,1853951,Samsung,1,0,0
686,17-03-2017,1854041,Huawei,1,0,0
687,17-03-2017,1854071,Xiaomi,1,0,0
688,17-03-2017,1854081,(not set),1,0,0
689,17-03-2017,1854101,Samsung,1,0,0
690,17-03-2017,1854151,LYF,1,0,0
691,17-03-2017,1854161,(not set),1,0,0
692,17-03-2017,1854191,Lenovo,1,0,0
693,17-03-2017,1854201,Samsung,1,0,0
694,17-03-2017,1854221,Asus,1,0,0
695,17-03-2017,1854231,Micromax,1,0,0
696,17-03-2017,1854251,Micromax,1,0,0
697,17-03-2017,1854261,Lenovo,1,0,0
698,17-03-2017,1854301,Lenovo,1,0,0
699,17-03-2017,1854321,Lenovo,1,0,0
700,17-03-2017,1854331,(not set),1,0,0
701,17-03-2017,1854451,LeEco,1,0,0
702,17-03-2017,1854481,Gionee,1,0,0
703,17-03-2017,1854501,Asus,1,0,0
704,17-03-2017,1854731,Asus,1,0,0
705,17-03-2017,1854801,Xiaomi,1,0,0
706,17-03-2017,1854811,Samsung,1,0,0
707,17-03-2017,1854821,LeTV,1,0,0
708,17-03-2017,1854991,Apple,1,0,0
709,17-03-2017,1855011,OPPO,1,0,0
710,17-03-2017,1855031,Lenovo,1,0,0
711,17-03-2017,1855071,Xiaomi,1,0,0
712,17-03-2017,1855081,Xiaomi,1,0,0
713,17-03-2017,1855111,Samsung,1,0,0
714,17-03-2017,1855161,Asus,1,0,0
715,17-03-2017,1855181,Xiaomi,1,0,0
716,17-03-2017,1855201,Xiaomi,1,0,0
717,17-03-2017,1855251,Micromax,1,0,0
718,17-03-2017,1855291,(not set),1,0,0
719,17-03-2017,1855321,Apple,1,0,0
720,17-03-2017,1855401,Motorola,1,0,0
721,17-03-2017,1855471,Xiaomi,1,0,0
722,17-03-2017,1855521,Xiaomi,1,0,0
723,17-03-2017,1855671,(not set),1,0,0
724,17-03-2017,1855761,Samsung,1,0,0
725,17-03-2017,1855801,Huawei,1,0,0
726,17-03-2017,1855831,Apple,1,0,0
727,17-03-2017,1855881,Samsung,1,0,0
728,17-03-2017,1855961,Xiaomi,1,0,0
729,17-03-2017,1855991,Xiaomi,1,0,0
730,17-03-2017,1856211,Sony,1,0,0
731,17-03-2017,1856221,Motorola,1,0,0
732,17-03-2017,1856321,Sony,1,0,0
733,17-03-2017,1856471,Samsung,1,0,0
734,17-03-2017,1856481,Xiaomi,1,0,0
735,17-03-2017,1856511,LeTV,1,0,0
736,17-03-2017,1856591,OnePlus,1,0,0
737,17-03-2017,1856611,OnePlus,1,0,0
738,17-03-2017,1856651,YU,1,0,0
739,17-03-2017,1856671,Lava,1,0,0
740,17-03-2017,1856691,(not set),1,0,0
741,17-03-2017,1856851,Samsung,1,0,0
742,17-03-2017,1856881,Xiaomi,1,0,0
743,17-03-2017,1856911,Samsung,1,0,0
744,17-03-2017,1856981,Xiaomi,1,0,0
745,17-03-2017,1857021,Motorola,1,0,0
746,17-03-2017,1857061,Lenovo,1,0,0
747,17-03-2017,1857151,Coolpad,1,0,0
748,17-03-2017,1857161,Xiaomi,1,0,0
749,17-03-2017,1857211,(not set),1,1,0
750,17-03-2017,1857221,Motorola,1,0,0
751,17-03-2017,1857231,OnePlus,1,0,0
752,17-03-2017,1857281,Xiaomi,1,0,0
753,17-03-2017,1857291,OnePlus,1,0,0
754,17-03-2017,1857361,Xiaomi,1,0,0
755,17-03-2017,1857441,Xiaomi,1,0,0
756,17-03-2017,1857481,Apple,1,0,0
757,17-03-2017,1857561,SonyEricsson,1,0,0
758,17-03-2017,1857571,Coolpad,1,0,0
759,17-03-2017,1857601,InFocus,1,0,0
760,17-03-2017,1857661,Karbonn,1,0,0
761,17-03-2017,1857751,Samsung,1,0,0
762,17-03-2017,1857761,Huawei,1,0,0
763,17-03-2017,1857831,Samsung,1,0,0
764,17-03-2017,1857921,YU,1,0,0
765,17-03-2017,1858011,Apple,1,0,0
766,17-03-2017,1858021,Xiaomi,1,0,0
767,17-03-2017,1858041,Xiaomi,1,0,0
768,17-03-2017,1858061,(not set),1,0,0
769,17-03-2017,1858201,Motorola,1,0,0
770,17-03-2017,1858281,YU,1,0,0
771,17-03-2017,1858321,Xiaomi,1,0,0
772,17-03-2017,1858511,Microsoft,1,0,0
773,17-03-2017,1858521,Motorola,1,0,0
774,17-03-2017,1858591,LeTV,1,0,0
775,17-03-2017,1858611,Samsung,1,0,0
776,17-03-2017,1858661,Xiaomi,1,0,0
777,17-03-2017,1858811,Gionee,1,0,0
778,17-03-2017,1859131,Samsung,1,0,0
779,17-03-2017,1859191,(not set),1,0,0
780,17-03-2017,1859251,Motorola,1,0,0
781,17-03-2017,1859451,Motorola,1,0,0
782,17-03-2017,1859461,Samsung,1,0,0
783,17-03-2017,1859551,Apple,1,0,0
784,17-03-2017,1859561,Xiaomi,1,1,0
785,17-03-2017,1859641,Xiaomi,1,0,0
786,17-03-2017,1859661,Xiaomi,1,0,0
787,17-03-2017,1859751,Samsung,1,0,0
788,17-03-2017,1859841,Lenovo,1,0,0
789,17-03-2017,1859871,Motorola,1,0,0
790,17-03-2017,1860031,Lenovo,1,0,0
791,17-03-2017,1860151,LYF,1,0,0
792,17-03-2017,1860171,Xiaomi,1,0,0
793,17-03-2017,1860221,Samsung,1,0,0
794,17-03-2017,1860231,Motorola,1,0,0
795,17-03-2017,1860251,Xiaomi,1,0,0
796,17-03-2017,1860261,Samsung,1,0,0
797,17-03-2017,1860461,Xiaomi,1,0,0
798,17-03-2017,1860501,Xiaomi,1,0,0
799,17-03-2017,1860841,Xiaomi,1,0,0
800,17-03-2017,1860951,Motorola,1,0,0
801,17-03-2017,1861071,Lenovo,1,0,0
802,17-03-2017,1861291,Xiaomi,1,0,0
803,17-03-2017,1861701,Xiaomi,1,0,0
804,17-03-2017,1861761,OnePlus,1,0,0
805,17-03-2017,1862091,YU,1,0,0
806,17-03-2017,1862401,Samsung,1,0,0
807,17-03-2017,1862701,Xiaomi,1,0,0
808,17-03-2017,1862731,Sony,1,0,0
809,17-03-2017,1862771,Lenovo,1,0,0
810,17-03-2017,1862781,Samsung,1,0,0
811,17-03-2017,1862891,Panasonic,1,1,0
812,17-03-2017,1862931,Xiaomi,1,0,0
813,17-03-2017,1863141,Asus,1,0,0
814,17-03-2017,1863311,(not set),1,0,0
815,17-03-2017,1863331,Samsung,1,0,0
816,17-03-2017,1863361,Xiaomi,1,1,0
817,17-03-2017,1863521,Motorola,1,0,0
818,17-03-2017,1863531,HTC,1,0,0
819,17-03-2017,1863711,Micromax,1,0,0
820,17-03-2017,1863721,Apple,1,0,0
821,17-03-2017,1863731,Micromax,1,0,0
822,17-03-2017,1863841,Lenovo,1,0,0
823,17-03-2017,1864021,Xiaomi,1,0,0
824,17-03-2017,1864051,Xiaomi,1,0,0
825,17-03-2017,1864151,Samsung,1,0,0
826,17-03-2017,1864341,Samsung,1,0,0
827,17-03-2017,1864361,Lenovo,1,1,0
828,17-03-2017,1864401,Lenovo,1,0,0
829,17-03-2017,1864421,Lenovo,1,0,0
830,17-03-2017,1864441,Samsung,1,0,0
831,17-03-2017,1864611,Samsung,1,0,0
832,17-03-2017,1864731,Xiaomi,1,0,0
833,17-03-2017,1864761,LeTV,1,0,0
834,17-03-2017,1864771,LYF,1,0,0
835,17-03-2017,1864811,LeTV,1,0,0
836,17-03-2017,1864871,Xiaomi,1,0,0
837,17-03-2017,1864931,Asus,1,0,0
838,17-03-2017,1865231,Xiaomi,1,0,0
839,17-03-2017,1865241,Xiaomi,1,0,0
840,17-03-2017,1865271,Lenovo,1,0,0
841,17-03-2017,1865311,Xiaomi,1,0,0
842,17-03-2017,1865331,Xiaomi,1,0,0
843,17-03-2017,1865461,Coolpad,1,0,0
844,17-03-2017,1865481,Samsung,1,0,0
845,17-03-2017,1865631,Intex,1,0,0
846,17-03-2017,1865691,Xiaomi,1,0,0
847,17-03-2017,1865741,Xiaomi,1,0,0
848,17-03-2017,1865761,Motorola,1,0,0
849,17-03-2017,1865781,HTC,1,0,0
850,17-03-2017,1865841,Xolo,1,0,0
851,17-03-2017,1866041,Apple,1,0,0
852,17-03-2017,1866121,Lenovo,1,0,0
853,17-03-2017,1866131,Xiaomi,1,0,0
854,17-03-2017,1866141,Vivo,1,0,0
855,17-03-2017,1866221,Motorola,1,0,0
856,17-03-2017,1866291,Xiaomi,1,0,0
857,17-03-2017,1866321,Motorola,1,0,0
858,17-03-2017,1866351,Xiaomi,1,1,0
859,17-03-2017,1866401,Lenovo,1,0,0
860,17-03-2017,1866421,Google,1,0,0
861,17-03-2017,1866451,Xiaomi,1,0,0
862,17-03-2017,1866471,Xiaomi,1,0,0
863,17-03-2017,1866611,Intex,1,0,0
864,17-03-2017,1866661,Samsung,1,0,0
865,17-03-2017,1866731,Xiaomi,1,0,0
866,17-03-2017,1866961,Xiaomi,1,0,0
867,17-03-2017,1867181,Coolpad,1,0,0
868,17-03-2017,1867291,Xiaomi,1,0,0
869,17-03-2017,1867301,OnePlus,1,0,0
870,17-03-2017,1867721,Micromax,1,0,0
871,17-03-2017,1867861,Xiaomi,1,0,0
872,17-03-2017,1867911,Asus,1,0,0
873,17-03-2017,1868011,Xiaomi,1,0,0
874,17-03-2017,1868211,Xiaomi,1,0,0
875,17-03-2017,1868491,Xiaomi,1,0,0
876,17-03-2017,1868531,LYF,1,0,0
877,17-03-2017,1868551,Xiaomi,1,0,0
878,17-03-2017,1868631,SonyEricsson,1,0,0
879,17-03-2017,1868691,Spice,1,0,0
880,17-03-2017,1868891,HTC,1,0,0
881,17-03-2017,1868971,YU,1,0,0
882,17-03-2017,1868981,Xiaomi,1,0,0
883,17-03-2017,1869171,Samsung,1,0,0
884,17-03-2017,1869251,Xiaomi,1,0,0
885,17-03-2017,1869401,Samsung,1,0,0
886,17-03-2017,1869421,Samsung,1,0,0
887,17-03-2017,1869431,YU,1,0,0
888,17-03-2017,1869481,HTC,1,0,0
889,17-03-2017,1869491,Panasonic,1,0,0
890,17-03-2017,1869731,Apple,1,0,0
891,17-03-2017,1869831,HTC,1,0,0
892,17-03-2017,1869841,Xiaomi,1,0,0
893,17-03-2017,1869851,Asus,1,2,0
894,17-03-2017,1869901,LYF,1,0,0
895,17-03-2017,1869941,Xiaomi,1,0,0
896,17-03-2017,1870051,Samsung,1,0,0
897,17-03-2017,1870111,Motorola,1,0,0
898,17-03-2017,1870151,Samsung,1,0,0
899,17-03-2017,1870171,Motorola,1,0,0
900,17-03-2017,1870191,Xolo,1,0,0
901,17-03-2017,1870351,Samsung,1,0,0
902,17-03-2017,1870361,Gionee,1,0,0
903,17-03-2017,1870441,Samsung,1,0,0
904,17-03-2017,1870611,LeTV,1,0,0
905,17-03-2017,1870641,Vivo,1,0,0
906,17-03-2017,1870681,Xiaomi,1,0,0
907,17-03-2017,1870711,(not set),1,0,0
908,17-03-2017,1870741,Nokia,1,0,0
909,17-03-2017,1870861,Xiaomi,1,0,0
910,17-03-2017,1870881,Micromax,1,0,0
911,17-03-2017,1871121,Lenovo,1,0,0
912,17-03-2017,1871251,Xiaomi,1,0,0
913,17-03-2017,1871261,Micromax,1,0,0
914,17-03-2017,1871291,Motorola,1,0,0
915,17-03-2017,1871411,(not set),1,0,0
916,17-03-2017,1871451,Xiaomi,1,0,0
917,17-03-2017,1871501,YU,1,0,0
918,17-03-2017,1871631,Gionee,1,0,0
919,17-03-2017,1871701,Xiaomi,1,0,0
920,17-03-2017,1871761,Xiaomi,1,0,0
921,17-03-2017,1871831,Xiaomi,1,0,0
922,17-03-2017,1871851,Xiaomi,1,0,0
923,17-03-2017,1871941,Samsung,1,0,0
924,17-03-2017,1871961,Xiaomi,1,0,0
925,17-03-2017,1872031,Apple,1,0,0
926,17-03-2017,1872101,Intex,1,0,0
927,17-03-2017,1872131,Xiaomi,1,0,0
928,17-03-2017,1872171,Xiaomi,1,0,0
929,17-03-2017,1872201,Xiaomi,1,0,0
930,17-03-2017,1872241,Samsung,1,1,0
931,17-03-2017,1872351,Xiaomi,1,0,0
932,17-03-2017,1872391,LeTV,1,0,0
933,17-03-2017,1872421,Xiaomi,1,0,0
934,17-03-2017,1872591,Lenovo,1,0,0
935,17-03-2017,1872701,Xiaomi,1,0,0
936,17-03-2017,1872721,Lenovo,1,0,0
937,17-03-2017,1872791,OnePlus,1,0,0
938,17-03-2017,1872831,Motorola,1,0,0
939,17-03-2017,1872841,Coolpad,1,0,0
940,17-03-2017,1872851,Samsung,1,0,0
941,17-03-2017,1872861,(not set),1,0,0
942,17-03-2017,1872871,Xiaomi,1,0,0
943,17-03-2017,1873141,Motorola,1,0,0
944,17-03-2017,1873161,Xiaomi,1,0,0
945,17-03-2017,1873171,Samsung,1,0,0
946,17-03-2017,1873201,OnePlus,1,0,0
947,17-03-2017,1873231,Motorola,1,0,0
948,17-03-2017,1873251,Xiaomi,1,0,0
949,17-03-2017,1873401,Samsung,1,0,0
950,17-03-2017,1873431,Lenovo,1,0,0
951,17-03-2017,1873451,Motorola,1,0,0
952,17-03-2017,1873491,Lenovo,1,1,0
953,17-03-2017,1873541,Gionee,1,0,0
954,17-03-2017,1873661,Xiaomi,1,0,0
955,17-03-2017,1873701,Xiaomi,1,0,0
956,17-03-2017,1873831,Apple,1,0,0
957,17-03-2017,1873891,Xiaomi,1,1,0
958,17-03-2017,1874081,LYF,1,0,0
959,17-03-2017,1874141,Xiaomi,1,0,0
960,17-03-2017,1874231,Lenovo,1,0,0
961,17-03-2017,1874311,(not set),1,0,0
962,17-03-2017,1874371,Xiaomi,1,0,0
963,17-03-2017,1874471,Lenovo,1,0,0
964,17-03-2017,1874691,Motorola,1,0,0
965,17-03-2017,1875051,(not set),1,0,0
966,17-03-2017,1875211,Motorola,1,0,0
967,17-03-2017,1875331,Samsung,1,0,0
968,17-03-2017,1875431,LeTV,1,0,0
969,17-03-2017,1875521,Motorola,1,0,0
970,17-03-2017,1875571,Xiaomi,1,0,0
971,17-03-2017,1875711,Apple,1,0,0
972,17-03-2017,1875751,Lenovo,1,0,0
973,17-03-2017,1875881,Lenovo,1,0,0
974,17-03-2017,1876011,YU,1,0,0
975,17-03-2017,1876311,Coolpad,1,0,0
976,17-03-2017,1876801,LYF,1,0,0
977,17-03-2017,1877011,Lenovo,1,0,0
978,17-03-2017,1877031,Motorola,1,1,0
979,17-03-2017,1877091,Micromax,1,0,0
980,17-03-2017,1877171,Apple,1,0,0
981,17-03-2017,1877211,Xiaomi,1,0,0
982,17-03-2017,1877361,YU,1,0,0
983,17-03-2017,1877411,Asus,1,0,0
984,17-03-2017,1877531,Lenovo,1,0,0
985,17-03-2017,1877601,Asus,1,0,0
986,17-03-2017,1877701,Samsung,1,0,0
987,17-03-2017,1877711,Asus,1,0,0
988,17-03-2017,1877741,(not set),1,0,0
989,17-03-2017,1877761,OnePlus,1,0,0
990,17-03-2017,1877781,Lenovo,1,0,0
991,17-03-2017,1878071,Samsung,1,0,0
992,17-03-2017,1878141,Xiaomi,1,0,0
993,17-03-2017,1878171,(not set),1,0,0
994,17-03-2017,1878211,Meizu,1,0,0
995,17-03-2017,1878311,(not set),1,0,0
996,17-03-2017,1878341,Xiaomi,1,0,0
997,17-03-2017,1878401,Micromax,1,0,0
998,17-03-2017,1878471,Coolpad,1,0,0
999,17-03-2017,1878561,Samsung,1,0,0
1000,17-03-2017,1878701,Motorola,1,0,0
1001,17-03-2017,1878761,OPPO,1,0,0
1002,17-03-2017,1878851,Xiaomi,1,0,0
1003,17-03-2017,1878901,Xiaomi,1,0,0
1004,17-03-2017,1878951,Xiaomi,1,0,0
1005,17-03-2017,1878991,(not set),1,0,0
1006,17-03-2017,1879031,Micromax,1,0,0
1007,17-03-2017,1879141,Xiaomi,1,0,0
1008,17-03-2017,1879211,Motorola,1,0,0
1009,17-03-2017,1879301,Xiaomi,1,0,0
1010,17-03-2017,1879361,Apple,1,0,0
1011,17-03-2017,1879371,Sony,1,0,0
1012,17-03-2017,1879381,Lenovo,1,0,0
1013,17-03-2017,1879401,Motorola,1,0,0
1014,17-03-2017,1879421,(not set),1,0,0
1015,17-03-2017,1879431,Vivo,1,0,0
1016,17-03-2017,1879471,Sony,1,0,0
1017,17-03-2017,1879651,Samsung,1,0,0
1018,17-03-2017,1879661,Vivo,1,0,0
1019,17-03-2017,1879921,LeTV,1,0,0
1020,17-03-2017,1879931,Motorola,1,0,0
1021,17-03-2017,1879941,Samsung,1,0,0
1022,17-03-2017,1879951,Xiaomi,1,0,0
1023,17-03-2017,1880031,YU,1,0,0
1024,17-03-2017,1880051,Xiaomi,1,0,0
1025,17-03-2017,1880091,Xiaomi,1,0,0
1026,17-03-2017,1880141,Apple,1,0,0
1027,17-03-2017,1880171,Lenovo,1,0,0
1028,17-03-2017,1880211,Xiaomi,1,0,0
1029,17-03-2017,1880261,Xiaomi,1,0,0
1030,17-03-2017,1880371,Xiaomi,1,0,0
1031,17-03-2017,1880381,Xiaomi,1,0,0
1032,17-03-2017,1880451,Xiaomi,1,0,0
1033,17-03-2017,1880491,Xiaomi,1,0,0
1034,17-03-2017,1880581,Nokia,1,0,0
1035,17-03-2017,1880601,Apple,1,0,0
1036,17-03-2017,1880621,Motorola,1,0,0
1037,17-03-2017,1880671,Apple,1,0,0
1038,17-03-2017,1880701,Xiaomi,1,0,0
1039,17-03-2017,1880711,LeEco,1,0,0
1040,17-03-2017,1880751,Motorola,1,0,0
1041,17-03-2017,1880771,Xiaomi,1,0,0
1042,17-03-2017,1880901,Sony,1,0,0
1043,17-03-2017,1880921,Lenovo,1,0,0
1044,17-03-2017,1881041,Xiaomi,1,0,0
1045,17-03-2017,1881061,Xiaomi,1,0,0
1046,17-03-2017,1881081,Xiaomi,1,0,0
1047,17-03-2017,1881121,Motorola,1,0,0
1048,17-03-2017,1881151,(not set),1,0,0
1049,17-03-2017,1881171,Samsung,1,0,0
1050,17-03-2017,1881491,Intex,1,0,0
1051,17-03-2017,1881541,Panasonic,1,0,0
1052,17-03-2017,1881561,Motorola,1,0,0
1053,17-03-2017,1881571,Samsung,1,0,0
1054,17-03-2017,1881631,Micromax,1,0,0
1055,17-03-2017,1881641,LeTV,1,0,0
1056,17-03-2017,1881671,Xiaomi,1,0,0
1057,17-03-2017,1881741,Micromax,1,0,0
1058,17-03-2017,1881761,(not set),1,0,0
1059,17-03-2017,1881831,Micromax,1,0,0
1060,17-03-2017,1881871,Xiaomi,1,0,0
1061,17-03-2017,1882021,(not set),1,0,0
1062,17-03-2017,1882081,Xiaomi,1,0,0
1063,17-03-2017,1882101,Xiaomi,1,0,0
1064,17-03-2017,1882151,Xiaomi,1,0,0
1065,17-03-2017,1882171,Samsung,1,0,0
1066,17-03-2017,1882271,LeTV,1,0,0
1067,17-03-2017,1882351,Sony,1,0,0
1068,17-03-2017,1882401,LeTV,1,0,0
1069,17-03-2017,1882491,Samsung,1,0,0
1070,17-03-2017,1882521,Xiaomi,1,0,0
1071,17-03-2017,1882591,Microsoft,1,0,0
1072,17-03-2017,1882611,Xiaomi,1,0,0
1073,17-03-2017,1882621,Xiaomi,1,0,0
1074,17-03-2017,1882671,Samsung,1,0,0
1075,17-03-2017,1882781,Coolpad,1,0,0
1076,17-03-2017,1882801,Motorola,1,0,0
1077,17-03-2017,1882811,Micromax,1,0,0
1078,17-03-2017,1882831,Xiaomi,1,0,0
1079,17-03-2017,1882871,Apple,1,0,0
1080,17-03-2017,1883131,Lenovo,1,0,0
1081,17-03-2017,1883151,LeEco,1,0,0
1082,17-03-2017,1883421,Samsung,1,0,0
1083,17-03-2017,1883431,(not set),1,0,0
1084,17-03-2017,1883531,LeEco,1,0,0
1085,17-03-2017,1883731,Motorola,1,0,0
1086,17-03-2017,1883771,Lenovo,1,0,0
1087,17-03-2017,1883781,Motorola,1,0,0
1088,17-03-2017,1883801,(not set),1,0,0
1089,17-03-2017,1883851,Gionee,1,0,0
1090,17-03-2017,1883991,Xiaomi,1,0,0
1091,17-03-2017,1884021,Micromax,1,0,0
1092,17-03-2017,1884151,Motorola,1,0,0
1093,17-03-2017,1884181,Samsung,1,0,0
1094,17-03-2017,1884191,Nokia,1,0,0
1095,17-03-2017,1884411,Motorola,1,0,0
1096,17-03-2017,1884431,Coolpad,1,0,0
1097,17-03-2017,1884451,Xiaomi,1,0,0
1098,17-03-2017,1884491,Micromax,1,0,0
1099,17-03-2017,1884551,Xiaomi,1,0,0
1100,17-03-2017,1884691,Xiaomi,1,0,0
1101,17-03-2017,1884731,Huawei,1,0,0
1102,17-03-2017,1884821,Samsung,1,0,0
1103,17-03-2017,1884891,Xiaomi,1,0,0
1104,17-03-2017,1884941,Xiaomi,1,0,0
1105,17-03-2017,1885051,Apple,1,0,0
1106,17-03-2017,1885081,(not set),1,0,0
1107,17-03-2017,1885091,Samsung,1,0,0
1108,17-03-2017,1885171,Xiaomi,1,0,0
1109,17-03-2017,1885201,Micromax,1,0,0
1110,17-03-2017,1885351,Apple,1,0,0
1111,17-03-2017,1885431,Xiaomi,1,0,0
1112,17-03-2017,1885561,Motorola,1,0,0
1113,17-03-2017,1885581,Nokia,1,0,0
1114,17-03-2017,1885621,Apple,1,0,0
1115,17-03-2017,1885681,Samsung,1,0,0
1116,17-03-2017,1885751,Xiaomi,1,0,0
1117,17-03-2017,1885831,Motorola,1,0,0
1118,17-03-2017,1885871,Xiaomi,1,0,0
1119,17-03-2017,1885881,Xiaomi,1,0,0
1120,17-03-2017,1885911,(not set),1,0,0
1121,17-03-2017,1885951,Lenovo,1,0,0
1122,17-03-2017,1885961,Vivo,1,0,0
1123,17-03-2017,1885991,Lava,1,0,0
1124,17-03-2017,1886041,Xiaomi,1,0,0
1125,17-03-2017,1886091,Apple,1,0,0
1126,17-03-2017,1886181,Xiaomi,1,0,0
1127,17-03-2017,1886291,OnePlus,1,0,0
1128,17-03-2017,1886401,LYF,1,0,0
1129,17-03-2017,1886601,Samsung,1,0,0
1130,17-03-2017,1886661,Motorola,1,0,0
1131,17-03-2017,1886731,(not set),1,0,0
1132,17-03-2017,1886891,Apple,1,0,0
1133,17-03-2017,1887101,Xiaomi,1,0,0
1134,17-03-2017,1887111,Micromax,1,0,0
